ID	Year	Areal_a	Q_a	Makva_a	Mjordbr_a	Mbefolkn_a	Mind_a	Mnatur_a	Msum_a	Mantropog_a	C_a	Status_a	Mfjell_a	Mskog_a	Minnsjo_a	Mbebygd_a	Komnr	Mspredt_a	Mtett_a
070.C0	2015	52.36	3.966	0	0	0	0	0.3	0.3	0	2.396	1	0.196	0.078	0.025	0	1417	0	0
070.CA1	2015	9.78	0.754	0	0	0	0	0.077	0.077	0	3.229	1	0.054	0.019	0.004	0	1417	0	0
070.CA2	2015	9.24	0.732	0	0	0	0	0.074	0.074	0	3.207	1	0.054	0.016	0.004	0	1417	0	0
070.CA3	2015	8.91	0.716	0	0	0	0	0.072	0.072	0	3.188	1	0.054	0.014	0.004	0	1417	0	0
070.CA4	2015	4.07	0.339	0	0	0	0	0.033	0.033	0	3.112	1	0.027	0.004	0.002	0	1417	0	0
070.CA5	2015	2.71	0.25	0	0	0	0	0.024	0.024	0	3.023	1	0.022	0	0.002	0	1417	0	0
070.CA6	2015	2.06	0.194	0	0	0	0	0.019	0.019	0	3.029	1	0.016	0	0.002	0	1417	0	0
070.CB	2015	1.47	0.142	0	0	0	0	0.014	0.014	0	3.04	1	0.012	0	0.002	0	1417	0	0
070.D1	2015	39.93	3.098	0	0	0	0	0.209	0.209	0	2.134	1	0.143	0.045	0.021	0	1417	0	0
070.D2	2015	36.76	2.949	0	0	0	0	0.206	0.206	0	2.217	1	0.155	0.028	0.023	0	1417	0	0
070.D3	2015	36.04	2.922	0	0	0	0	0.203	0.203	0	2.201	1	0.155	0.025	0.023	0	1417	0	0
070.D4	2015	29.36	2.483	0	0	0	0	0.158	0.158	0	2.02	1	0.123	0.013	0.023	0	1417	0	0
070.E1	2015	25.8	2.268	0	0	0	0	0.135	0.135	0	1.882	1	0.112	0	0.023	0	1417	0	0
070.E2	2015	19.33	1.678	0	0	0	0	0.166	0.166	0	3.131	1	0.131	0	0.035	0	1417	0	0
070.E3	2015	17.15	1.494	0	0	0	0	0.147	0.147	0	3.114	1	0.12	0	0.027	0	1417	0	0
070.E40	2015	16.26	1.422	0	0	0	0	0.139	0.139	0	3.089	1	0.118	0	0.021	0	1417	0	0
070.E4Z	2015	4.97	0.473	0	0	0	0	0.045	0.045	0	3.017	1	0.043	0	0.003	0	1417	0	0
070.E5	2015	6.76	0.554	0	0	0	0	0.055	0.055	0	3.129	1	0.045	0	0.01	0	1417	0	0
070.E6	2015	6.59	0.54	0	0	0	0	0.053	0.053	0	3.122	1	0.044	0	0.009	0	1417	0	0
070.E71	2015	6.47	0.531	0	0	0	0	0.052	0.052	0	3.114	1	0.044	0	0.008	0	1417	0	0
070.E72	2015	4.85	0.396	0	0	0	0	0.039	0.039	0	3.09	1	0.034	0	0.005	0	1417	0	0
070.E81	2015	4.53	0.371	0	0	0	0	0.036	0.036	0	3.082	1	0.032	0	0.004	0	1417	0	0
070.E82	2015	2.61	0.214	0	0	0	0	0.02	0.02	0	3.026	1	0.02	0	0.001	0	1417	0	0
070.F	2015	1.56	0.132	0	0	0	0	0.012	0.012	0	3	1	0.012	0	0	0	1417	0	0
071.11	2015	674.66	44.957	0	1.069	0.184	0	4.755	6.008	1.253	4.238	1	3.567	1.15	0.038	0	1417	0.171	0.013
071.12	2015	662.46	44.53	0	0.789	0.139	0	4.695	5.623	0.928	4.004	1	3.557	1.101	0.037	0	1417	0.126	0.013
071.1Z	2015	75.76	5.628	0	0.366	0.058	0	0.591	1.015	0.424	5.716	1	0.361	0.225	0.004	0	1417	0.058	0
071.210	2015	573.09	38.348	0	0.286	0.059	0	4.038	4.382	0.344	3.623	1	3.177	0.829	0.032	0	1417	0.046	0.013
071.21Z	2015	12.43	0.993	0	0	0	0	0.095	0.095	0	3.029	1	0.091	0.004	0	0	1417	0	0
071.22	2015	545.34	36.797	0	0.286	0.059	0	3.88	4.224	0.344	3.64	1	3.063	0.784	0.032	0	1417	0.046	0.013
071.2Z	2015	63.53	4.453	0	0.171	0.027	0	0.449	0.647	0.198	4.605	1	0.342	0.103	0.003	0	1417	0.027	0
071.30	2015	479.19	32.274	0	0	0.013	0	3.418	3.431	0.013	3.371	1	2.715	0.673	0.029	0	1417	0	0.013
071.3Z	2015	11.28	0.49	0	0	0	0	0.062	0.062	0	4.018	1	0.048	0.014	0.001	0	1417	0	0
071.410	2015	448.77	31.221	0	0	0.013	0	3.285	3.298	0.013	3.349	1	2.632	0.624	0.029	0	1421	0	0.013
071.41Z	2015	18.99	1.038	0	0	0	0	0.131	0.131	0	4.015	1	0.13	0	0.002	0	1421	0	0
071.420	2015	423.14	29.95	0	0	0.013	0	3.124	3.137	0.013	3.321	1	2.473	0.624	0.027	0	1421	0	0.013
071.42Z	2015	7.54	0.56	0	0	0	0	0.071	0.071	0	4.002	1	0.07	0	0.001	0	1421	0	0
071.4Z	2015	50.94	3.285	0	0	0	0	0.312	0.312	0	3.016	1	0.308	0	0.004	0	1421	0	0
071.51	2015	344.5	25.173	0	0	0.013	0	2.623	2.636	0.013	3.321	1	1.989	0.612	0.022	0	1421	0	0.013
071.52	2015	336.33	24.852	0	0	0.013	0	2.583	2.596	0.013	3.312	1	1.95	0.611	0.022	0	1421	0	0.013
071.520	2015	333.73	24.75	0	0	0.013	0	2.57	2.583	0.013	3.309	1	1.937	0.611	0.022	0	1421	0	0.013
071.52Z	2015	8.92	0.638	0	0	0	0	0.081	0.081	0	4.003	1	0.08	0	0.001	0	1421	0	0
071.5Z	2015	16.33	1.122	0	0	0	0	0.142	0.142	0	4.004	1	0.14	0	0.001	0	1421	0	0
071.A1	2015	292.2	22.215	0	0	0.013	0	2.25	2.263	0.013	3.23	1	1.618	0.611	0.02	0	1421	0	0.013
071.A20	2015	289.14	22.043	0	0	0.001	0	2.228	2.229	0.001	3.207	1	1.608	0.6	0.02	0	1421	0	0.001
071.A2Z	2015	4.93	0.352	0	0	0	0	0.045	0.045	0	4.036	1	0.04	0	0.004	0	1421	0	0
071.A3	2015	281.04	21.5	0	0	0.001	0	2.159	2.16	0.001	3.186	1	1.548	0.595	0.016	0	1421	0	0.001
071.A4	2015	278.65	21.379	0	0	0.001	0	2.144	2.145	0.001	3.182	1	1.547	0.581	0.016	0	1421	0	0.001
071.A5	2015	268.99	20.553	0	0	0.001	0	2.04	2.041	0.001	3.149	1	1.446	0.58	0.013	0	1421	0	0.001
071.A6	2015	262.46	20.104	0	0	0.001	0	1.99	1.991	0.001	3.141	1	1.426	0.551	0.013	0	1421	0	0.001
071.A7	2015	257	19.745	0	0	0.001	0	1.955	1.956	0.001	3.142	1	1.395	0.547	0.013	0	1421	0	0.001
071.A8	2015	255.4	19.682	0	0	0.001	0	1.948	1.949	0.001	3.14	1	1.393	0.541	0.013	0	1421	0	0.001
071.AA	2015	110.85	8.426	0	0	0	0	0.767	0.767	0	2.885	1	0.676	0.084	0.008	0	1421	0	0
071.AB0	2015	81.1	6.382	0	0	0	0	0.556	0.556	0	2.764	1	0.533	0.016	0.008	0	1417	0	0
071.ABA11	2015	13.72	1.263	0	0	0	0	0.12	0.12	0	3.003	1	0.118	0	0.002	0	1417	0	0
071.ABA121	2015	12.12	1.131	0	0	0	0	0.107	0.107	0	3.003	1	0.105	0	0.002	0	1417	0	0
071.ABA122	2015	11.88	1.112	0	0	0	0	0.105	0.105	0	3.003	1	0.104	0	0.002	0	1417	0	0
071.ABA12A	2015	0.58	0.054	0	0	0	0	0.005	0.005	0	3	1	0.005	0	0	0	1417	0	0
071.ABA12B	2015	0.36	0.036	0	0	0	0	0.003	0.003	0	3	1	0.003	0	0	0	1417	0	0
071.ABA1A	2015	0.66	0.065	0	0	0	0	0.006	0.006	0	3	1	0.006	0	0	0	1417	0	0
071.ABA1B	2015	0.4	0.042	0	0	0	0	0.004	0.004	0	3	1	0.004	0	0	0	1417	0	0
071.ABA211	2015	10.42	0.974	0	0	0	0	0.092	0.092	0	3.004	1	0.091	0	0.002	0	1417	0	0
071.ABA212	2015	9.15	0.882	0	0	0	0	0.084	0.084	0	3.004	1	0.082	0	0.002	0	1417	0	0
071.ABA21A1	2015	2.05	0.192	0	0	0	0	0.018	0.018	0	3.016	1	0.017	0	0.001	0	1417	0	0
071.ABA21A2	2015	1.8	0.172	0	0	0	0	0.016	0.016	0	3.018	1	0.015	0	0.001	0	1417	0	0
071.ABA21A3	2015	1.53	0.149	0	0	0	0	0.014	0.014	0	3.021	1	0.013	0	0.001	0	1417	0	0
071.ABA21A4	2015	1.4	0.137	0	0	0	0	0.013	0.013	0	3.023	1	0.012	0	0.001	0	1417	0	0
071.ABA21B	2015	1.3	0.128	0	0	0	0	0.012	0.012	0	3.025	1	0.011	0	0.001	0	1417	0	0
071.ABA22	2015	6.79	0.666	0	0	0	0	0.063	0.063	0	3	1	0.063	0	0	0	1417	0	0
071.ABA2A	2015	2.46	0.226	0	0	0	0	0.021	0.021	0	3	1	0.021	0	0	0	1417	0	0
071.ABA2B	2015	0.71	0.077	0	0	0	0	0.007	0.007	0	3	1	0.007	0	0	0	1417	0	0
071.ABB	2015	3.63	0.371	0	0	0	0	0.035	0.035	0	3.001	1	0.035	0	0	0	1417	0	0
071.AC11	2015	15.42	1.404	0	0	0	0	0.114	0.114	0	2.567	1	0.108	0	0.006	0	1417	0	0
071.AC121	2015	13.28	1.233	0	0	0	0	0.117	0.117	0	3.018	1	0.111	0	0.006	0	1417	0	0
071.AC122	2015	13.16	1.224	0	0	0	0	0.116	0.116	0	3.018	1	0.11	0	0.006	0	1417	0	0
071.AC12A	2015	2.68	0.248	0	0	0	0	0.024	0.024	0	3.023	1	0.022	0	0.002	0	1417	0	0
071.AC12B	2015	2.36	0.222	0	0	0	0	0.021	0.021	0	3.025	1	0.02	0	0.002	0	1417	0	0
071.AC1A	2015	6.74	0.625	0	0	0	0	0.059	0.059	0	3.011	1	0.057	0	0.002	0	1417	0	0
071.AC1B	2015	6.03	0.566	0	0	0	0	0.054	0.054	0	3.012	1	0.052	0	0.002	0	1417	0	0
071.AC2	2015	3.72	0.349	0	0	0	0	0.033	0.033	0	3.026	1	0.03	0	0.003	0	1417	0	0
071.AD	2015	2.21	0.214	0	0	0	0	0.02	0.02	0	3.028	1	0.018	0	0.002	0	1417	0	0
071.B0	2015	141.45	11.069	0	0	0.001	0	1.162	1.164	0.001	3.333	1	0.703	0.454	0.006	0	1235	0	0.001
071.BZ	2015	39.28	3.414	0	0	0	0	0.333	0.333	0	3.094	1	0.293	0.041	0	0	1235	0	0
071.C	2015	100.03	7.572	0	0	0.001	0	0.819	0.82	0.001	3.435	1	0.41	0.404	0.006	0	1235	0	0.001
072.11	2015	1426.56	72.359	0	0.929	1.279	0	6.156	8.364	2.209	3.665	1	5.185	0.581	0.389	0	1421	0.255	1.025
072.12	2015	1417.59	72.079	0	0.929	1.201	0	6.12	8.251	2.13	3.63	1	5.151	0.581	0.389	0	1421	0.255	0.946
072.1Z	2015	91.92	4.95	0	0	0	0	0.632	0.632	0	4.051	1	0.557	0.05	0.025	0	1421	0	0
072.211	2015	1322.56	67.049	0	0.929	1.201	0	5.478	7.608	2.13	3.598	1	4.587	0.527	0.364	0	1421	0.255	0.946
072.212	2015	1309.16	66.659	0	0.929	1.201	0	5.428	7.559	2.13	3.596	1	4.54	0.525	0.364	0	1421	0.255	0.946
072.21Z	2015	18.84	0.933	0	0	0	0	0.118	0.118	0	4.022	1	0.111	0.006	0.002	0	1421	0	0
072.22	2015	1288.76	65.692	0	0.929	1.201	0	5.306	7.436	2.13	3.59	1	4.429	0.515	0.362	0	1421	0.255	0.946
072.2A	2015	281.02	18.504	0	0	0.002	0	1.625	1.627	0.002	2.789	1	1.405	0.168	0.052	0	1421	0	0.002
072.2B10	2015	243.59	16.771	0	0	0.002	0	1.406	1.409	0.002	2.663	1	1.25	0.104	0.052	0	1421	0	0.002
072.2B1Z	2015	13.44	0.767	0	0	0	0	0.097	0.097	0	4.027	1	0.095	0	0.002	0	1421	0	0
072.2B2	2015	229.57	15.985	0	0	0.002	0	1.307	1.309	0.002	2.596	1	1.153	0.103	0.05	0	1421	0	0.002
072.2B3	2015	229.39	15.981	0	0	0.002	0	1.306	1.308	0.002	2.596	1	1.153	0.103	0.05	0	1421	0	0.002
072.2B4	2015	225.46	15.833	0	0	0.002	0	1.287	1.29	0.002	2.583	1	1.137	0.101	0.05	0	1421	0	0.002
072.2B50	2015	205.52	14.673	0	0	0.002	0	1.141	1.143	0.002	2.471	1	1.041	0.051	0.05	0	1421	0	0.002
072.2B5Z	2015	14.34	1.205	0	0	0.001	0	0.152	0.153	0.001	4.027	1	0.147	0.001	0.004	0	1421	0	0.001
072.2B6	2015	175.04	12.391	0	0	0.001	0	0.853	0.854	0.001	2.186	1	0.759	0.05	0.045	0	1421	0	0.001
072.2B7	2015	167.31	11.991	0	0	0.001	0	0.803	0.804	0.001	2.125	1	0.739	0.02	0.044	0	1421	0	0.001
072.2B8	2015	167.05	11.98	0	0	0	0	0.801	0.801	0	2.12	1	0.738	0.018	0.044	0	1421	0	0
072.2C	2015	166.25	11.94	0	0	0	0	0.796	0.796	0	2.114	1	0.738	0.013	0.044	0	1421	0	0
072.2D	2015	152.8	10.97	0	0	0	0	0.798	0.798	0	2.306	1	0.755	0	0.043	0	1421	0	0
072.2E0	2015	148.01	10.64	0	0	0	0	0.868	0.868	0	2.588	1	0.825	0	0.043	0	1421	0	0
072.2EZ	2015	32.14	2.319	0	0	0	0	0.293	0.293	0	4.012	1	0.284	0	0.009	0	1421	0	0
072.2F	2015	109.2	7.868	0	0	0	0	0.518	0.518	0	2.086	1	0.484	0	0.034	0	1233	0	0
072.2G11	2015	100.24	7.192	0	0	0	0	0.547	0.547	0	2.411	1	0.517	0	0.029	0	1233	0	0
072.2G121	2015	98.26	7.062	0	0	0	0	0.654	0.654	0	2.937	1	0.622	0	0.032	0	1233	0	0
072.2G122	2015	97.27	6.998	0	0	0	0	0.646	0.646	0	2.926	1	0.615	0	0.031	0	1233	0	0
072.2G1Z	2015	19.82	1.708	0	0	0	0	0.215	0.215	0	3.988	1	0.207	0	0.007	0	1233	0	0
072.2G21	2015	67.04	4.517	0	0	0	0	0.333	0.333	0	2.34	1	0.312	0	0.022	0	1233	0	0
072.2G221	2015	63.56	4.281	0	0	0	0	0.303	0.303	0	2.245	1	0.284	0	0.019	0	1233	0	0
072.2G222	2015	59.38	4.001	0	0	0	0	0.268	0.268	0	2.122	1	0.25	0	0.018	0	1233	0	0
072.2G22Z	2015	9.18	0.623	0	0	0	0	0.079	0.079	0	4.04	1	0.074	0	0.005	0	1233	0	0
072.2G3	2015	48.11	3.243	0	0	0	0	0.171	0.171	0	1.675	1	0.159	0	0.012	0	1233	0	0
072.2G4	2015	47.51	3.205	0	0	0	0	0.252	0.252	0	2.493	1	0.235	0	0.017	0	1233	0	0
072.2G5	2015	45.6	3.067	0	0	0	0	0.234	0.234	0	2.424	1	0.218	0	0.016	0	1233	0	0
072.2G6	2015	38.13	2.552	0	0	0	0	0.245	0.245	0	3.043	1	0.227	0	0.018	0	1233	0	0
072.2G7	2015	31.65	2.105	0	0	0	0	0.188	0.188	0	2.833	1	0.174	0	0.014	0	1233	0	0
072.2G8	2015	19.65	1.291	0	0	0	0	0.166	0.166	0	4.07	1	0.149	0	0.017	0	1233	0	0
072.30	2015	988.03	46.551	0	0.928	1.01	0	3.6	5.538	1.937	3.772	1	2.979	0.311	0.31	0	1421	0.254	0.756
072.3Z	2015	23.74	0.997	0	0	0	0	0.126	0.126	0	4.005	1	0.124	0.001	0	0	1421	0	0
072.41	2015	937.75	44.782	0	0.924	0.269	0	3.376	4.57	1.193	3.236	1	2.778	0.289	0.309	0	1421	0.253	0.016
072.42	2015	930.61	44.574	0	0.924	0.269	0	3.35	4.544	1.193	3.232	1	2.752	0.289	0.309	0	1421	0.253	0.016
072.4A0	2015	58.47	2.341	0	0	0	0	0.303	0.303	0	4.109	1	0.286	0.001	0.017	0	1421	0	0
072.4AZ	2015	24.67	1.036	0	0	0	0	0.138	0.138	0	4.221	1	0.122	0	0.015	0	1421	0	0
072.4B	2015	28.2	1.154	0	0	0	0	0.146	0.146	0	4.018	1	0.145	0	0.001	0	1421	0	0
072.51	2015	857.26	41.928	0	0.924	0.269	0	3.008	4.202	1.193	3.178	1	2.458	0.259	0.292	0	1422	0.253	0.016
072.521	2015	853.89	41.87	0	0.924	0.269	0	3.001	4.194	1.193	3.177	1	2.458	0.251	0.292	0	1422	0.253	0.016
072.522	2015	842.85	41.632	0	0.924	0.269	0	2.971	4.164	1.193	3.172	1	2.446	0.234	0.291	0	1422	0.253	0.016
072.52Z	2015	5.11	0.209	0	0	0	0	0.021	0.021	0	3.12	1	0.018	0.003	0	0	1422	0	0
072.5Z	2015	30.69	0.892	0	0	0	0	0.114	0.114	0	4.034	1	0.036	0.076	0.001	0	1422	0	0
072.A1	2015	804.21	40.47	0	0.924	0.269	0	2.829	4.022	1.193	3.152	1	2.392	0.148	0.29	0	1421	0.253	0.016
072.A20	2015	801.81	40.415	0	0.888	0.259	0	2.821	3.968	1.147	3.113	1	2.389	0.142	0.29	0	1421	0.243	0.016
072.A2Z	2015	20.74	0.938	0	0.035	0.01	0	0.093	0.137	0.044	4.626	1	0.08	0.013	0	0	1421	0.01	0
072.A3	2015	779.39	39.455	0	0.604	0.181	0	2.714	3.499	0.785	2.812	1	2.309	0.115	0.29	0	1421	0.165	0.016
072.A4	2015	770.05	39.113	0	0.592	0.178	0	2.67	3.44	0.77	2.789	1	2.282	0.099	0.29	0	1421	0.162	0.016
072.A5	2015	764.98	38.982	0	0.384	0.121	0	2.647	3.153	0.506	2.565	1	2.278	0.08	0.29	0	1421	0.105	0.016
072.A6	2015	763.8	38.967	0	0.384	0.121	0	2.645	3.151	0.506	2.564	1	2.278	0.078	0.29	0	1421	0.105	0.016
072.B110	2015	759.75	38.849	0	0.384	0.121	0	2.633	3.138	0.506	2.562	1	2.272	0.071	0.29	0	1421	0.105	0.016
072.B11A	2015	8.14	0.392	0	0	0	0	0.049	0.049	0	4	1	0.049	0	0	0	1421	0	0
072.B11B	2015	6.22	0.322	0	0	0	0	0.041	0.041	0	4	1	0.041	0	0	0	1421	0	0
072.B12	2015	746.46	38.319	0	0.384	0.121	0	2.56	3.066	0.506	2.537	1	2.213	0.066	0.282	0	1421	0.105	0.016
072.B1A	2015	60.33	3.789	0	0	0	0	0.287	0.287	0	2.399	1	0.264	0	0.023	0	1421	0	0
072.B1B	2015	49.44	3.355	0	0	0	0	0.429	0.429	0	4.058	1	0.387	0	0.043	0	1421	0	0
072.B2	2015	685.32	34.511	0	0.384	0.121	0	2.27	2.776	0.506	2.551	1	1.948	0.066	0.256	0	1421	0.105	0.016
072.C1	2015	680.13	34.36	0	0.481	0.152	0	2.813	3.446	0.632	3.18	1	2.421	0.08	0.312	0	1421	0.132	0.02
072.C20	2015	679.19	34.342	0	0.447	0.143	0	2.81	3.4	0.59	3.139	1	2.42	0.078	0.312	0	1421	0.123	0.02
072.C2A0	2015	96.64	4.37	0	0.044	0.012	0	0.457	0.512	0.055	3.717	1	0.419	0.002	0.035	0	1421	0.012	0
072.C2AA11	2015	29.79	1.353	0	0	0	0	0.143	0.143	0	3.357	1	0.137	0	0.006	0	1421	0	0
072.C2AA121	2015	27.9	1.286	0	0	0	0	0.135	0.135	0	3.324	1	0.129	0	0.006	0	1421	0	0
072.C2AA122	2015	27.81	1.282	0	0	0	0	0.134	0.134	0	3.322	1	0.128	0	0.006	0	1421	0	0
072.C2AA1A	2015	5.42	0.256	0	0	0	0	0.033	0.033	0	4.071	1	0.031	0	0.001	0	1421	0	0
072.C2AA1B	2015	5.22	0.247	0	0	0	0	0.032	0.032	0	4.073	1	0.03	0	0.001	0	1421	0	0
072.C2AA21	2015	21.17	0.97	0	0	0	0	0.094	0.094	0	3.084	1	0.09	0	0.005	0	1421	0	0
072.C2AA221	2015	13.76	0.659	0	0	0	0	0.065	0.065	0	3.117	1	0.06	0	0.004	0	1421	0	0
072.C2AA222	2015	11.38	0.551	0	0	0	0	0.055	0.055	0	3.14	1	0.05	0	0.004	0	1421	0	0
072.C2AB	2015	11.29	0.547	0	0	0	0	0.054	0.054	0	3.134	1	0.05	0	0.004	0	1421	0	0
072.C2B10	2015	62.08	2.909	0	0	0	0	0.301	0.301	0	3.286	1	0.272	0	0.029	0	1421	0	0
072.C2B1A	2015	3.41	0.158	0	0	0	0	0.02	0.02	0	4	1	0.02	0	0	0	1421	0	0
072.C2B1B	2015	2.29	0.111	0	0	0	0	0.014	0.014	0	4	1	0.014	0	0	0	1421	0	0
072.C2B2	2015	51.35	2.435	0	0	0	0	0.242	0.242	0	3.147	1	0.212	0	0.029	0	1421	0	0
072.C2B3	2015	46.81	2.264	0	0	0	0	0.22	0.22	0	3.083	1	0.191	0	0.029	0	1421	0	0
072.C2B4	2015	46.75	2.262	0	0	0	0	0.22	0.22	0	3.082	1	0.191	0	0.029	0	1421	0	0
072.C2BA	2015	21.8	1.056	0	0	0	0	0.109	0.109	0	3.273	1	0.092	0	0.017	0	1421	0	0
072.C2BB	2015	21.76	1.055	0	0	0	0	0.109	0.109	0	3.272	1	0.092	0	0.017	0	1421	0	0
072.C2C	2015	24.93	1.206	0	0	0	0	0.111	0.111	0	2.915	1	0.098	0	0.013	0	1421	0	0
072.C2D	2015	24.29	1.177	0	0	0	0	0.107	0.107	0	2.889	1	0.095	0	0.013	0	1421	0	0
072.C2E	2015	5.84	0.283	0	0	0	0	0.033	0.033	0	3.692	1	0.022	0	0.011	0	1421	0	0
072.C3	2015	579.36	29.865	0	0.404	0.131	0	2.343	2.878	0.535	3.055	1	1.991	0.076	0.276	0	1421	0.111	0.02
072.C4	2015	577.58	29.831	0	0.242	0.086	0	2.332	2.66	0.328	2.828	1	1.989	0.067	0.276	0	1421	0.066	0.02
072.CA0	2015	102.1	6.215	0	0	0	0	0.738	0.738	0	3.767	1	0.682	0	0.056	0	1421	0	0
072.CAA	2015	16.12	1.172	0	0	0	0	0.104	0.104	0	2.805	1	0.093	0	0.011	0	1421	0	0
072.CAB	2015	15.23	1.129	0	0	0	0	0.133	0.133	0	3.728	1	0.118	0	0.015	0	1421	0	0
072.CAC	2015	8.14	0.64	0	0	0	0	0.081	0.081	0	4.004	1	0.071	0	0.01	0	1421	0	0
072.CB1	2015	63.15	4.01	0	0	0	0	0.504	0.504	0	3.986	1	0.46	0	0.045	0	1421	0	0
072.CB2	2015	62.02	3.951	0	0	0	0	0.497	0.497	0	3.986	1	0.452	0	0.045	0	1421	0	0
072.CB3	2015	61.7	3.935	0	0	0	0	0.495	0.495	0	3.986	1	0.45	0	0.045	0	1421	0	0
072.CB4	2015	61.29	3.915	0	0	0	0	0.492	0.492	0	3.986	1	0.447	0	0.045	0	1421	0	0
072.CBA1	2015	12.07	0.711	0	0	0	0	0.095	0.095	0	4.237	1	0.072	0	0.023	0	1421	0	0
072.CBA21	2015	10.71	0.636	0	0	0	0	0.086	0.086	0	4.265	1	0.062	0	0.023	0	1421	0	0
072.CBA22	2015	10.13	0.607	0	0	0	0	0.082	0.082	0	4.278	1	0.059	0	0.023	0	1421	0	0
072.CBA2A	2015	2.08	0.118	0	0	0	0	0.015	0.015	0	4.09	1	0.014	0	0.001	0	1421	0	0
072.CBA2B	2015	1.83	0.104	0	0	0	0	0.014	0.014	0	4.102	1	0.012	0	0.001	0	1421	0	0
072.CBB	2015	6.91	0.424	0	0	0	0	0.059	0.059	0	4.373	1	0.036	0	0.022	0	1421	0	0
072.CC	2015	47.31	3.101	0	0	0	0	0.384	0.384	0	3.927	1	0.363	0	0.021	0	1421	0	0
072.CD	2015	3.47	0.221	0	0	0	0	0.029	0.029	0	4.177	1	0.023	0	0.006	0	1421	0	0
072.D10	2015	472.59	23.557	0	0	0.02	0	1.576	1.596	0.02	2.149	1	1.302	0.053	0.221	0	1421	0	0.02
072.D1A	2015	12.1	0.657	0	0	0	0	0.074	0.074	0	3.556	1	0.068	0	0.006	0	1421	0	0
072.D1B	2015	4.19	0.248	0	0	0	0	0.033	0.033	0	4.259	1	0.025	0	0.008	0	1421	0	0
072.D2	2015	451.47	22.56	0	0	0.02	0	1.459	1.48	0.02	2.08	1	1.192	0.053	0.215	0	1421	0	0.02
072.D31	2015	427	21.453	0	0	0.02	0	1.316	1.336	0.02	1.975	1	1.08	0.03	0.206	0	1421	0	0.02
072.D32	2015	424.74	21.365	0	0	0.02	0	1.305	1.325	0.02	1.967	1	1.072	0.027	0.206	0	1421	0	0.02
072.D3A	2015	19.68	1.07	0	0	0	0	0.077	0.077	0	2.292	1	0.067	0	0.01	0	1421	0	0
072.D3B	2015	16.28	0.909	0	0	0	0	0.11	0.11	0	3.823	1	0.091	0	0.019	0	1421	0	0
072.D3C	2015	8.4	0.485	0	0	0	0	0.052	0.052	0	3.392	1	0.046	0	0.005	0	1421	0	0
072.D3D	2015	6.02	0.357	0	0	0	0	0.034	0.034	0	3.062	1	0.033	0	0.002	0	1421	0	0
072.D4	2015	399.19	20.036	0	0	0.02	0	1.193	1.214	0.02	1.921	1	0.974	0.026	0.193	0	1421	0	0.02
072.D9	2015	392.17	19.748	0	0	0.023	0	1.314	1.337	0.023	2.147	1	1.086	0.011	0.218	0	1421	0	0.023
072.DA1	2015	92.27	4.235	0	0	0	0	0.502	0.502	0	3.756	1	0.431	0.001	0.069	0	1421	0	0
072.DA2	2015	91.48	4.207	0	0	0	0	0.498	0.498	0	3.755	1	0.429	0.001	0.069	0	1421	0	0
072.DA31	2015	90.62	4.171	0	0	0	0	0.494	0.494	0	3.753	1	0.425	0	0.069	0	1421	0	0
072.DA32	2015	88.62	4.078	0	0	0	0	0.482	0.482	0	3.747	1	0.413	0	0.069	0	1421	0	0
072.DA3Z	2015	12.05	0.623	0	0	0	0	0.083	0.083	0	4.217	1	0.071	0	0.012	0	1421	0	0
072.DA41	2015	72.55	3.261	0	0	0	0	0.374	0.374	0	3.635	1	0.319	0	0.055	0	1421	0	0
072.DA42	2015	65.53	2.913	0	0	0	0	0.328	0.328	0	3.574	1	0.278	0	0.05	0	1421	0	0
072.DAA	2015	12.2	0.549	0	0	0	0	0.034	0.034	0	1.975	1	0.024	0	0.01	0	1421	0	0
072.DAB	2015	9.1	0.402	0	0	0	0	0.064	0.064	0	5.063	1	0.034	0	0.03	0	1421	0	0
072.DB	2015	41.9	1.798	0	0	0	0	0.22	0.22	0	3.888	1	0.187	0	0.034	0	1421	0	0
072.DC	2015	6.85	0.288	0	0	0	0	0.037	0.037	0	4.026	1	0.021	0	0.015	0	1422	0	0
072.E0	2015	299.79	15.51	0	0	0.023	0	0.812	0.835	0.023	1.706	1	0.654	0.009	0.148	0	1421	0	0.023
072.EA1	2015	115.31	5.197	0	0	0	0	0.249	0.249	0	1.522	1	0.179	0	0.071	0	1421	0	0
072.EA2	2015	115.28	5.196	0	0	0	0	0.249	0.249	0	1.521	1	0.179	0	0.071	0	1421	0	0
072.EA3	2015	115.25	5.195	0	0	0	0	0.249	0.249	0	1.521	1	0.178	0	0.071	0	1421	0	0
072.EA4	2015	110.12	4.935	0	0	0	0	0.225	0.225	0	1.443	1	0.154	0	0.071	0	1421	0	0
072.EA5	2015	105.41	4.697	0	0	0	0	0.195	0.195	0	1.313	1	0.124	0	0.071	0	1421	0	0
072.EA60	2015	102.94	4.572	0	0	0	0	0.195	0.195	0	1.354	1	0.122	0	0.074	0	1421	0	0
072.EA6A	2015	12.49	0.578	0	0	0	0	0.062	0.062	0	3.417	1	0.051	0	0.012	0	1421	0	0
072.EA6B	2015	6.58	0.298	0	0	0	0	0.042	0.042	0	4.514	1	0.031	0	0.011	0	1421	0	0
