regine;ret_as;ret_cd;ret_cr;ret_cu;ret_hg;ret_ni;ret_pb;ret_zn
212.GFB0;0;0;0;0;0;0;0;0
015.A2;0;0;0;0;0;0;0;0
209.31Z;0;0;0;0;0;0;0;0
138.D2A;0;0;0;0;0;0;0;0
036.B1B;0;0;0;0;0;0;0;0
205.22;0;0;0;0;0;0;0;0
087.11;0;0;0;0;0;0;0;0
064.BA0;0;0;0;0;0;0;0;0
141.AC;0;0;0;0;0;0;0;0
023.2C;0;0;0;0;0;0;0;0
185.33Z;0;0;0;0;0;0;0;0
015.JD1B;0;0;0;0;0;0;0;0
213.BAC;0;0;0;0;0;0;0;0
097.6B;0;0;0;0;0;0;0;0
052.52A7;0;0;0;0;0;0;0;0
068.4;0;0;0;0;0;0;0;0
246.A5;0;0;0;0;0;0;0;0
069.41Z;0;0;0;0;0;0;0;0
094.44;0;0;0;0;0;0;0;0
086.3AA0;0;0;0;0;0;0;0;0
111.AZ;0;0;0;0;0;0;0;0
114.34;0;0;0;0;0;0;0;0
061.4A4Z;0;0;0;0;0;0;0;0
002.DFB1;0;0;0;0;0;0;0;0
024.26;0;0;0;0;0;0;0;0
235.21;0;0;0;0;0;0;0;0
314.42;0;0;0;0;0;0;0;0
070.D3;0;0;0;0;0;0;0;0
070.D1;0;0;0;0;0;0;0;0
070.D2;0;0;0;0;0;0;0;0
070.D4;0;0;0;0;0;0;0;0
106.31Z;0;0;0;0;0;0;0;0
185.812;0;0;0;0;0;0;0;0
086.7EA;0;0;0;0;0;0;0;0
086.7F2;0;0;0;0;0;0;0;0
086.7F1;0;0;0;0;0;0;0;0
002.L62;0;0;0;0;0;0;0;0
173.AA5B;0;0;0;0;0;0;0;0
012.BB4A3B;0;0;0;0;0;0;0;0
012.BB4A3A;0;0;0;0;0;0;0;0
068.61;0;0;0;0;0;0;0;0
096.5;0;0;0;0;0;0;0;0
026.H421;0;0;0;0;0;0;0;0
196.AD31Z;0;0;0;0;0;0;0;0
020.A5;0;0;0;0;0;0;0;0
199.1Z;0;0;0;0;0;0;0;0
235.11;0;0;0;0;0;0;0;0
099.10;0;0;0;0;0;0;0;0
095.C;0;0;0;0;0;0;0;0
002.DF1B0;0;0;0;0;0;0;0;0
185.82;0;0;0;0;0;0;0;0
142.8;0;0;0;0;0;0;0;0
112.C1A4B;0;0;0;0;0;0;0;0
020.BBB0;0;0;0;0;0;0;0;0
002.PA21;0;0;0;0;0;0;0;0
209.3A0;0;0;0;0;0;0;0;0
179.220;0;0;0;0;0;0;0;0
031.22A;0;0;0;0;0;0;0;0
166.C3B;0;0;0;0;0;0;0;0
180.540;0;0;0;0;0;0;0;0
224.22;0;0;0;0;0;0;0;0
311.E52;0;0;0;0;0;0;0;0
210.3A;0;0;0;0;0;0;0;0
131.8;0;0;0;0;0;0;0;0
239.22;0;0;0;0;0;0;0;0
149.61Z;0;0;0;0;0;0;0;0
012.CFBC1E;0;0;0;0;0;0;0;0
016.2Z;0;0;0;0;0;0;0;0
016.CC8;0;0;0;0;0;0;0;0
092.31;0;0;0;0;0;0;0;0
076.F2;0;0;0;0;0;0;0;0
026.G2A;0;0;0;0;0;0;0;0
016.BG53B;0;0;0;0;0;0;0;0
002.JC5;0;0;0;0;0;0;0;0
023.F4;0;0;0;0;0;0;0;0
234.B3A;0;0;0;0;0;0;0;0
121.B3AA2A;0;0;0;0;0;0;0;0
035.4AAB;0;0;0;0;0;0;0;0
024.27;0;0;0;0;0;0;0;0
156.EBZ;0;0;0;0;0;0;0;0
015.C31;0;0;0;0;0;0;0;0
151.EDA0;0;0;0;0;0;0;0;0
015.K;0;0;0;0;0;0;0;0
151.H30;0;0;0;0;0;0;0;0
035.DC;0;0;0;0;0;0;0;0
080.1A0;0;0;0;0;0;0;0;0
138.51Z;0;0;0;0;0;0;0;0
022.B2BZ;0;0;0;0;0;0;0;0
168.52;0;0;0;0;0;0;0;0
070.AAB;0;0;0;0;0;0;0;0
139.13;0;0;0;0;0;0;0;0
191.42;0;0;0;0;0;0;0;0
055.22B;0;0;0;0;0;0;0;0
205.B3BB;0;0;0;0;0;0;0;0
161.A0;0;0;0;0;0;0;0;0
048.1;0;0;0;0;0;0;0;0
121.EA0;0;0;0;0;0;0;0;0
024.320;0;0;0;0;0;0;0;0
178.1120;0;0;0;0;0;0;0;0
186.53A;0;0;0;0;0;0;0;0
166.42;0;0;0;0;0;0;0;0
022.322;0;0;0;0;0;0;0;0
035.12;0;0;0;0;0;0;0;0
196.31;0;0;0;0;0;0;0;0
215.32;0;0;0;0;0;0;0;0
063.A80;0;0;0;0;0;0;0;0
185.441Z;0;0;0;0;0;0;0;0
138.220;0;0;0;0;0;0;0;0
202.4;0;0;0;0;0;0;0;0
217.4B0;0;0;0;0;0;0;0;0
163.A1B;0;0;0;0;0;0;0;0
026.H1A;0;0;0;0;0;0;0;0
164.E12;0;0;0;0;0;0;0;0
036.BC42;0;0;0;0;0;0;0;0
002.M1;0;0;0;0;0;0;0;0
163.AAB;0;0;0;0;0;0;0;0
012.EF1;0;0;0;0;0;0;0;0
205.B3C32;0;0;0;0;0;0;0;0
205.B3C42;0;0;0;0;0;0;0;0
012.BB4B1E;0;0;0;0;0;0;0;0
235.31;0;0;0;0;0;0;0;0
160.A3D;0;0;0;0;0;0;0;0
064.B4;0;0;0;0;0;0;0;0
052.32B;0;0;0;0;0;0;0;0
026.3A;0;0;0;0;0;0;0;0
016.BA22;0;0;0;0;0;0;0;0
122.AAA20;0;0;0;0;0;0;0;0
127.AD4C;0;0;0;0;0;0;0;0
123.E1A0;0;0;0;0;0;0;0;0
241.42;0;0;0;0;0;0;0;0
157.41;0;0;0;0;0;0;0;0
161.ABB0;0;0;0;0;0;0;0;0
083.220;0;0;0;0;0;0;0;0
083.1C;0;0;0;0;0;0;0;0
196.AC7B6;0;0;0;0;0;0;0;0
061.A;0;0;0;0;0;0;0;0
067.2B1A;0;0;0;0;0;0;0;0
002.R40;0;0;0;0;0;0;0;0
012.CFC5;0;0;0;0;0;0;0;0
073.BAA3;0;0;0;0;0;0;0;0
241.21;0;0;0;0;0;0;0;0
002.DF1AA0;0;0;0;0;0;0;0;0
234.GA3;0;0;0;0;0;0;0;0
131.40;0;0;0;0;0;0;0;0
015.JCA1;0;0;0;0;0;0;0;0
213.B81;0;0;0;0;0;0;0;0
002.KAB;0;0;0;0;0;0;0;0
212.EB12;0;0;0;0;0;0;0;0
077.510;0;0;0;0;0;0;0;0
208.3210;0;0;0;0;0;0;0;0
156.GAB;0;0;0;0;0;0;0;0
012.EDAB2;0;0;0;0;0;0;0;0
209.4B13;0;0;0;0;0;0;0;0
203.423;0;0;0;0;0;0;0;0
109.712;0;0;0;0;0;0;0;0
069.72AA3;0;0;0;0;0;0;0;0
088.11;0;0;0;0;0;0;0;0
084.D1;0;0;0;0;0;0;0;0
112.D21A;0;0;0;0;0;0;0;0
156.HB2C;0;0;0;0;0;0;0;0
122.E4A0;0;0;0;0;0;0;0;0
167.32;0;0;0;0;0;0;0;0
220.63A0;0;0;0;0;0;0;0;0
122.CAAA;0;0;0;0;0;0;0;0
234.GBC2;0;0;0;0;0;0;0;0
012.EF51;0;0;0;0;0;0;0;0
016.BE52B;0;0;0;0;0;0;0;0
075.E1A;0;0;0;0;0;0;0;0
121.BC1Z;0;0;0;0;0;0;0;0
311.E71;0;0;0;0;0;0;0;0
002.MAD;0;0;0;0;0;0;0;0
190.210;0;0;0;0;0;0;0;0
036.B5C5;0;0;0;0;0;0;0;0
164.22;0;0;0;0;0;0;0;0
020.1A;0;0;0;0;0;0;0;0
012.CDB12;0;0;0;0;0;0;0;0
156.3C2;0;0;0;0;0;0;0;0
081.91;0;0;0;0;0;0;0;0
225.A30;0;0;0;0;0;0;0;0
119.71;0;0;0;0;0;0;0;0
166.11;0;0;0;0;0;0;0;0
012.EF5C;0;0;0;0;0;0;0;0
019.DCB31;0;0;0;0;0;0;0;0
196.1;0;0;0;0;0;0;0;0
012.CE20;0;0;0;0;0;0;0;0
132.A8;0;0;0;0;0;0;0;0
107.420;0;0;0;0;0;0;0;0
158.53;0;0;0;0;0;0;0;0
247.21;0;0;0;0;0;0;0;0
097.321B;0;0;0;0;0;0;0;0
095.AZ;0;0;0;0;0;0;0;0
123.A5;0;0;0;0;0;0;0;0
072.2B6;0;0;0;0;0;0;0;0
025.32FA;0;0;0;0;0;0;0;0
144.92;0;0;0;0;0;0;0;0
163.E5Z;0;0;0;0;0;0;0;0
002.N4;0;0;0;0;0;0;0;0
140.4Z;0;0;0;0;0;0;0;0
074.DB;0;0;0;0;0;0;0;0
234.H5Z;0;0;0;0;0;0;0;0
225.A4;0;0;0;0;0;0;0;0
073.1Z;0;0;0;0;0;0;0;0
233.12;0;0;0;0;0;0;0;0
016.BEH;0;0;0;0;0;0;0;0
073.ABA;0;0;0;0;0;0;0;0
003.160;0;0;0;0;0;0;0;0
187.41;0;0;0;0;0;0;0;0
035.BD8;0;0;0;0;0;0;0;0
035.BD7;0;0;0;0;0;0;0;0
022.H2A;0;0;0;0;0;0;0;0
173.6B0;0;0;0;0;0;0;0;0
203.81;0;0;0;0;0;0;0;0
176.20;0;0;0;0;0;0;0;0
307.9Z;0;0;0;0;0;0;0;0
022.A6;0;0;0;0;0;0;0;0
020.BBBA;0;0;0;0;0;0;0;0
002.DC7C;0;0;0;0;0;0;0;0
222.42;0;0;0;0;0;0;0;0
050.1B3;0;0;0;0;0;0;0;0
012.CFBC1A;0;0;0;0;0;0;0;0
121.BB2B;0;0;0;0;0;0;0;0
155.D7D1B;0;0;0;0;0;0;0;0
231.65;0;0;0;0;0;0;0;0
024.F30;0;0;0;0;0;0;0;0
016.EE222;0;0;0;0;0;0;0;0
025.CA;0;0;0;0;0;0;0;0
124.C6A4B;0;0;0;0;0;0;0;0
212.4H;0;0;0;0;0;0;0;0
085.62;0;0;0;0;0;0;0;0
018.512Z;0;0;0;0;0;0;0;0
124.AC20;0;0;0;0;0;0;0;0
247.22;0;0;0;0;0;0;0;0
213.22;0;0;0;0;0;0;0;0
307.93;0;0;0;0;0;0;0;0
158.1;0;0;0;0;0;0;0;0
024.28;0;0;0;0;0;0;0;0
212.K211;0;0;0;0;0;0;0;0
138.6E6;0;0;0;0;0;0;0;0
212.31;0;0;0;0;0;0;0;0
019.DCA0;0;0;0;0;0;0;0;0
241.22;0;0;0;0;0;0;0;0
002.DG3;0;0;0;0;0;0;0;0
239.3AB0;0;0;0;0;0;0;0;0
028.5;0;0;0;0;0;0;0;0
012.D8A0;0;0;0;0;0;0;0;0
121.11;0;0;0;0;0;0;0;0
020.A3;0;0;0;0;0;0;0;0
197.62;0;0;0;0;0;0;0;0
070.AE;0;0;0;0;0;0;0;0
021.C2;0;0;0;0;0;0;0;0
064.A5B;0;0;0;0;0;0;0;0
042.B4;0;0;0;0;0;0;0;0
042.B3;0;0;0;0;0;0;0;0
002.MDAZ;0;0;0;0;0;0;0;0
037.C1A1A;0;0;0;0;0;0;0;0
092.52;0;0;0;0;0;0;0;0
196.BA0;0;0;0;0;0;0;0;0
313.1B1A;0;0;0;0;0;0;0;0
074.CB111C;0;0;0;0;0;0;0;0
122.E4AAZ;0;0;0;0;0;0;0;0
033.C1;0;0;0;0;0;0;0;0
174.312;0;0;0;0;0;0;0;0
012.DC2;0;0;0;0;0;0;0;0
307.6B1Z;0;0;0;0;0;0;0;0
197.531;0;0;0;0;0;0;0;0
143.6B;0;0;0;0;0;0;0;0
126.21;0;0;0;0;0;0;0;0
002.CEA6A;0;0;0;0;0;0;0;0
170.7Z;0;0;0;0;0;0;0;0
131.31;0;0;0;0;0;0;0;0
151.1A0;0;0;0;0;0;0;0;0
026.BCA;0;0;0;0;0;0;0;0
052.7AA;0;0;0;0;0;0;0;0
193.14;0;0;0;0;0;0;0;0
173.C6;0;0;0;0;0;0;0;0
173.C5;0;0;0;0;0;0;0;0
073.BBB1;0;0;0;0;0;0;0;0
018.2;0;0;0;0;0;0;0;0
026.K7;0;0;0;0;0;0;0;0
068.5Z;0;0;0;0;0;0;0;0
087.40;0;0;0;0;0;0;0;0
002.K8;0;0;0;0;0;0;0;0
019.DCB5A;0;0;0;0;0;0;0;0
136.21;0;0;0;0;0;0;0;0
160.B1;0;0;0;0;0;0;0;0
311.GC3Z;0;0;0;0;0;0;0;0
133.4Z;0;0;0;0;0;0;0;0
166.32;0;0;0;0;0;0;0;0
185.920;0;0;0;0;0;0;0;0
019.1210;0;0;0;0;0;0;0;0
205.A62;0;0;0;0;0;0;0;0
084.112;0;0;0;0;0;0;0;0
073.22;0;0;0;0;0;0;0;0
238.1;0;0;0;0;0;0;0;0
041.5;0;0;0;0;0;0;0;0
096.340;0;0;0;0;0;0;0;0
026.110;0;0;0;0;0;0;0;0
044.51;0;0;0;0;0;0;0;0
238.32;0;0;0;0;0;0;0;0
078.5B0;0;0;0;0;0;0;0;0
123.DB2;0;0;0;0;0;0;0;0
238.4B0;0;0;0;0;0;0;0;0
069.72B1;0;0;0;0;0;0;0;0
015.E30;0;0;0;0;0;0;0;0
016.EA1Z;0;0;0;0;0;0;0;0
053.22;0;0;0;0;0;0;0;0
127.B51;0;0;0;0;0;0;0;0
157.20;0;0;0;0;0;0;0;0
045.40;0;0;0;0;0;0;0;0
180.622;0;0;0;0;0;0;0;0
180.630;0;0;0;0;0;0;0;0
159.711;0;0;0;0;0;0;0;0
156.CAA21;0;0;0;0;0;0;0;0
012.CFBC11;0;0;0;0;0;0;0;0
017.FAB;0;0;0;0;0;0;0;0
046.32A1A;0;0;0;0;0;0;0;0
121.ED0;0;0;0;0;0;0;0;0
012.F51;0;0;0;0;0;0;0;0
073.AB0;0;0;0;0;0;0;0;0
310.7BZ;0;0;0;0;0;0;0;0
076.G620;0;0;0;0;0;0;0;0
064.ACB;0;0;0;0;0;0;0;0
025.DA4;0;0;0;0;0;0;0;0
096.4C;0;0;0;0;0;0;0;0
022.A21;0;0;0;0;0;0;0;0
073.2A0;0;0;0;0;0;0;0;0
137.12;0;0;0;0;0;0;0;0
048.DA5;0;0;0;0;0;0;0;0
024.312;0;0;0;0;0;0;0;0
195.510;0;0;0;0;0;0;0;0
080.4B;0;0;0;0;0;0;0;0
078.2AZ;0;0;0;0;0;0;0;0
002.DDG2;0;0;0;0;0;0;0;0
079.2Z;0;0;0;0;0;0;0;0
173.AB6A1;0;0;0;0;0;0;0;0
173.AB6A2A;0;0;0;0;0;0;0;0
173.AB6A4;0;0;0;0;0;0;0;0
173.AB6A3;0;0;0;0;0;0;0;0
173.AB6A20;0;0;0;0;0;0;0;0
062.CA41;0;0;0;0;0;0;0;0
185.53Z;0;0;0;0;0;0;0;0
065.21Z;0;0;0;0;0;0;0;0
314.320;0;0;0;0;0;0;0;0
156.CABC8;0;0;0;0;0;0;0;0
022.221;0;0;0;0;0;0;0;0
064.52;0;0;0;0;0;0;0;0
044.32;0;0;0;0;0;0;0;0
101.73;0;0;0;0;0;0;0;0
085.40;0;0;0;0;0;0;0;0
232.62;0;0;0;0;0;0;0;0
102.44Z;0;0;0;0;0;0;0;0
156.DA;0;0;0;0;0;0;0;0
122.A32;0;0;0;0;0;0;0;0
051.1A10;0;0;0;0;0;0;0;0
206.522;0;0;0;0;0;0;0;0
212.M2;0;0;0;0;0;0;0;0
017.A2;0;0;0;0;0;0;0;0
139.E6Z;0;0;0;0;0;0;0;0
030.1A;0;0;0;0;0;0;0;0
055.54;0;0;0;0;0;0;0;0
061.50;0;0;0;0;0;0;0;0
052.510;0;0;0;0;0;0;0;0
124.DA6;0;0;0;0;0;0;0;0
142.32Z;0;0;0;0;0;0;0;0
052.3A5C;0;0;0;0;0;0;0;0
205.G5;0;0;0;0;0;0;0;0
205.G6;0;0;0;0;0;0;0;0
185.113Z;0;0;0;0;0;0;0;0
089.624;0;0;0;0;0;0;0;0
020.422Z;0;0;0;0;0;0;0;0
071.42Z;0;0;0;0;0;0;0;0
160.321B;0;0;0;0;0;0;0;0
072.2A;0;0;0;0;0;0;0;0
010.22;0;0;0;0;0;0;0;0
124.CD;0;0;0;0;0;0;0;0
052.5A0;0;0;0;0;0;0;0;0
022.F83A;0;0;0;0;0;0;0;0
015.JBAB;0;0;0;0;0;0;0;0
107.3AZ;0;0;0;0;0;0;0;0
212.B6;0;0;0;0;0;0;0;0
072.521;0;0;0;0;0;0;0;0
026.F1A;0;0;0;0;0;0;0;0
151.3A3;0;0;0;0;0;0;0;0
151.3A4;0;0;0;0;0;0;0;0
144.81;0;0;0;0;0;0;0;0
052.21A3;0;0;0;0;0;0;0;0
002.DGB0;0;0;0;0;0;0;0;0
167.620;0;0;0;0;0;0;0;0
123.A6;0;0;0;0;0;0;0;0
124.AC4;0;0;0;0;0;0;0;0
036.BC32;0;0;0;0;0;0;0;0
050.4BB;0;0;0;0;0;0;0;0
047.3D2;0;0;0;0;0;0;0;0
156.GD4;0;0;0;0;0;0;0;0
123.A821;0;0;0;0;0;0;0;0
143.551Z;0;0;0;0;0;0;0;0
094.3210;0;0;0;0;0;0;0;0
156.D2B;0;0;0;0;0;0;0;0
071.41Z;0;0;0;0;0;0;0;0
026.E3;0;0;0;0;0;0;0;0
016.EC3B;0;0;0;0;0;0;0;0
012.CEA4;0;0;0;0;0;0;0;0
151.1B1B;0;0;0;0;0;0;0;0
196.AB4;0;0;0;0;0;0;0;0
026.D1AA;0;0;0;0;0;0;0;0
012.JB5;0;0;0;0;0;0;0;0
234.E11;0;0;0;0;0;0;0;0
136.130;0;0;0;0;0;0;0;0
151.EB;0;0;0;0;0;0;0;0
002.DJ1A0;0;0;0;0;0;0;0;0
100.2A0;0;0;0;0;0;0;0;0
012.CE30;0;0;0;0;0;0;0;0
151.D1;0;0;0;0;0;0;0;0
036.B5C4;0;0;0;0;0;0;0;0
234.GC51;0;0;0;0;0;0;0;0
002.DJ11;0;0;0;0;0;0;0;0
212.ECAZ;0;0;0;0;0;0;0;0
122.AA4;0;0;0;0;0;0;0;0
122.BDZ;0;0;0;0;0;0;0;0
160.720;0;0;0;0;0;0;0;0
021.11;0;0;0;0;0;0;0;0
004.2;0;0;0;0;0;0;0;0
166.62;0;0;0;0;0;0;0;0
036.F2B;0;0;0;0;0;0;0;0
149.81;0;0;0;0;0;0;0;0
204.82;0;0;0;0;0;0;0;0
080.3Z;0;0;0;0;0;0;0;0
036.B5C3;0;0;0;0;0;0;0;0
203.3B;0;0;0;0;0;0;0;0
164.D4D;0;0;0;0;0;0;0;0
013.BZ;0;0;0;0;0;0;0;0
060.5C;0;0;0;0;0;0;0;0
036.BAA1;0;0;0;0;0;0;0;0
161.ABBZ;0;0;0;0;0;0;0;0
062.C2B;0;0;0;0;0;0;0;0
104.310;0;0;0;0;0;0;0;0
046.32A1B;0;0;0;0;0;0;0;0
053.4Z;0;0;0;0;0;0;0;0
097.51;0;0;0;0;0;0;0;0
196.AB61;0;0;0;0;0;0;0;0
126.12;0;0;0;0;0;0;0;0
246.L;0;0;0;0;0;0;0;0
177.5A11;0;0;0;0;0;0;0;0
177.5A21;0;0;0;0;0;0;0;0
177.5A12;0;0;0;0;0;0;0;0
177.5A22;0;0;0;0;0;0;0;0
112.D2Z;0;0;0;0;0;0;0;0
002.DD5E;0;0;0;0;0;0;0;0
047.2BB11B;0;0;0;0;0;0;0;0
162.61;0;0;0;0;0;0;0;0
002.PB0;0;0;0;0;0;0;0;0
079.AAB;0;0;0;0;0;0;0;0
033.BB1Z;0;0;0;0;0;0;0;0
111.5A3;0;0;0;0;0;0;0;0
024.63;0;0;0;0;0;0;0;0
174.32AB;0;0;0;0;0;0;0;0
113.CZ;0;0;0;0;0;0;0;0
030.1E;0;0;0;0;0;0;0;0
024.B23;0;0;0;0;0;0;0;0
036.B12B;0;0;0;0;0;0;0;0
151.D4;0;0;0;0;0;0;0;0
156.BB1Z;0;0;0;0;0;0;0;0
156.BB6;0;0;0;0;0;0;0;0
053.53;0;0;0;0;0;0;0;0
069.7E3;0;0;0;0;0;0;0;0
112.CA11B;0;0;0;0;0;0;0;0
026.E1A;0;0;0;0;0;0;0;0
002.B1AZ;0;0;0;0;0;0;0;0
106.34Z;0;0;0;0;0;0;0;0
148.222;0;0;0;0;0;0;0;0
111.412Z;0;0;0;0;0;0;0;0
012.B4A3;0;0;0;0;0;0;0;0
018.A32Z;0;0;0;0;0;0;0;0
313.1E3;0;0;0;0;0;0;0;0
313.1E4;0;0;0;0;0;0;0;0
303.1;0;0;0;0;0;0;0;0
122.BC0;0;0;0;0;0;0;0;0
021.GB11AA;0;0;0;0;0;0;0;0
113.61;0;0;0;0;0;0;0;0
114.120;0;0;0;0;0;0;0;0
019.214;0;0;0;0;0;0;0;0
055.4;0;0;0;0;0;0;0;0
161.ABCZ;0;0;0;0;0;0;0;0
042.121;0;0;0;0;0;0;0;0
244.4A0;0;0;0;0;0;0;0;0
103.2BC;0;0;0;0;0;0;0;0
103.2BD;0;0;0;0;0;0;0;0
115.32;0;0;0;0;0;0;0;0
093.12;0;0;0;0;0;0;0;0
098.3A11;0;0;0;0;0;0;0;0
121.B3AA20;0;0;0;0;0;0;0;0
033.ABAB;0;0;0;0;0;0;0;0
076.C0;0;0;0;0;0;0;0;0
186.530;0;0;0;0;0;0;0;0
026.FA1A;0;0;0;0;0;0;0;0
181.6;0;0;0;0;0;0;0;0
100.21;0;0;0;0;0;0;0;0
042.220;0;0;0;0;0;0;0;0
186.1110;0;0;0;0;0;0;0;0
198.42D;0;0;0;0;0;0;0;0
121.ECZ;0;0;0;0;0;0;0;0
106.32Z;0;0;0;0;0;0;0;0
015.F6;0;0;0;0;0;0;0;0
016.CD32;0;0;0;0;0;0;0;0
187.6;0;0;0;0;0;0;0;0
002.DJ52;0;0;0;0;0;0;0;0
151.A3;0;0;0;0;0;0;0;0
161.DB0;0;0;0;0;0;0;0;0
180.51;0;0;0;0;0;0;0;0
109.5BA1;0;0;0;0;0;0;0;0
074.2A2;0;0;0;0;0;0;0;0
163.A4;0;0;0;0;0;0;0;0
087.B1C;0;0;0;0;0;0;0;0
194.43;0;0;0;0;0;0;0;0
084.13;0;0;0;0;0;0;0;0
082.113;0;0;0;0;0;0;0;0
156.3A;0;0;0;0;0;0;0;0
080.222;0;0;0;0;0;0;0;0
077.12;0;0;0;0;0;0;0;0
177.93;0;0;0;0;0;0;0;0
156.GD3;0;0;0;0;0;0;0;0
022.A220;0;0;0;0;0;0;0;0
225.41;0;0;0;0;0;0;0;0
161.AD5;0;0;0;0;0;0;0;0
064.51;0;0;0;0;0;0;0;0
024.42A;0;0;0;0;0;0;0;0
124.DA5;0;0;0;0;0;0;0;0
008.22;0;0;0;0;0;0;0;0
139.E4A0;0;0;0;0;0;0;0;0
002.DJ8;0;0;0;0;0;0;0;0
045.1;0;0;0;0;0;0;0;0
155.4D4B;0;0;0;0;0;0;0;0
139.EE2;0;0;0;0;0;0;0;0
173.710;0;0;0;0;0;0;0;0
001.B2C;0;0;0;0;0;0;0;0
213.42Z;0;0;0;0;0;0;0;0
030.3;0;0;0;0;0;0;0;0
050.AAZ;0;0;0;0;0;0;0;0
180.33;0;0;0;0;0;0;0;0
031.B0;0;0;0;0;0;0;0;0
124.DBZ;0;0;0;0;0;0;0;0
073.CB0;0;0;0;0;0;0;0;0
018.62AZ;0;0;0;0;0;0;0;0
016.G5C2A;0;0;0;0;0;0;0;0
190.50;0;0;0;0;0;0;0;0
002.M2B;0;0;0;0;0;0;0;0
109.F3;0;0;0;0;0;0;0;0
247.42;0;0;0;0;0;0;0;0
155.B2Z;0;0;0;0;0;0;0;0
163.40;0;0;0;0;0;0;0;0
074.22;0;0;0;0;0;0;0;0
002.HD12;0;0;0;0;0;0;0;0
109.D1Z;0;0;0;0;0;0;0;0
084.621;0;0;0;0;0;0;0;0
139.C5;0;0;0;0;0;0;0;0
199.22;0;0;0;0;0;0;0;0
163.20;0;0;0;0;0;0;0;0
122.DB0;0;0;0;0;0;0;0;0
078.3Z;0;0;0;0;0;0;0;0
064.1;0;0;0;0;0;0;0;0
071.3Z;0;0;0;0;0;0;0;0
155.4D4A;0;0;0;0;0;0;0;0
196.DF120;0;0;0;0;0;0;0;0
122.E7Z;0;0;0;0;0;0;0;0
185.910;0;0;0;0;0;0;0;0
124.C5;0;0;0;0;0;0;0;0
155.B1;0;0;0;0;0;0;0;0
127.ACZ;0;0;0;0;0;0;0;0
166.12;0;0;0;0;0;0;0;0
141.AA2B;0;0;0;0;0;0;0;0
212.GH1;0;0;0;0;0;0;0;0
131.9A;0;0;0;0;0;0;0;0
123.B7AC;0;0;0;0;0;0;0;0
012.ED0;0;0;0;0;0;0;0;0
155.2Z;0;0;0;0;0;0;0;0
052.52AD5;0;0;0;0;0;0;0;0
016.EAAAB1;0;0;0;0;0;0;0;0
100.1;0;0;0;0;0;0;0;0
121.A211Z;0;0;0;0;0;0;0;0
111.C20;0;0;0;0;0;0;0;0
149.6C;0;0;0;0;0;0;0;0
086.41Z;0;0;0;0;0;0;0;0
016.CE11;0;0;0;0;0;0;0;0
022.A2Z;0;0;0;0;0;0;0;0
311.ABZ;0;0;0;0;0;0;0;0
025.11;0;0;0;0;0;0;0;0
238.41;0;0;0;0;0;0;0;0
015.JC22;0;0;0;0;0;0;0;0
212.JB4;0;0;0;0;0;0;0;0
012.LC4Z;0;0;0;0;0;0;0;0
143.620;0;0;0;0;0;0;0;0
155.4F;0;0;0;0;0;0;0;0
051.3A40;0;0;0;0;0;0;0;0
016.G52A2C2;0;0;0;0;0;0;0;0
210.B12;0;0;0;0;0;0;0;0
164.4;0;0;0;0;0;0;0;0
180.6212;0;0;0;0;0;0;0;0
196.A1Z;0;0;0;0;0;0;0;0
151.CBAAA;0;0;0;0;0;0;0;0
113.41D;0;0;0;0;0;0;0;0
104.C812;0;0;0;0;0;0;0;0
063.C5AB;0;0;0;0;0;0;0;0
019.DCAE;0;0;0;0;0;0;0;0
173.B6;0;0;0;0;0;0;0;0
112.32;0;0;0;0;0;0;0;0
112.3AC;0;0;0;0;0;0;0;0
113.512Z;0;0;0;0;0;0;0;0
174.412;0;0;0;0;0;0;0;0
109.E42Z;0;0;0;0;0;0;0;0
093.420;0;0;0;0;0;0;0;0
186.420;0;0;0;0;0;0;0;0
016.BE4A2;0;0;0;0;0;0;0;0
016.BE4A10;0;0;0;0;0;0;0;0
124.BA2;0;0;0;0;0;0;0;0
009.21;0;0;0;0;0;0;0;0
103.A20;0;0;0;0;0;0;0;0
031.AB21A3B;0;0;0;0;0;0;0;0
015.H5C3;0;0;0;0;0;0;0;0
086.21E;0;0;0;0;0;0;0;0
143.210;0;0;0;0;0;0;0;0
206.A10;0;0;0;0;0;0;0;0
309.3;0;0;0;0;0;0;0;0
212.EB3D;0;0;0;0;0;0;0;0
148.8;0;0;0;0;0;0;0;0
134.42;0;0;0;0;0;0;0;0
089.C2AB;0;0;0;0;0;0;0;0
011.2;0;0;0;0;0;0;0;0
169.3Z;0;0;0;0;0;0;0;0
060.52B;0;0;0;0;0;0;0;0
060.52A;0;0;0;0;0;0;0;0
082.5A1;0;0;0;0;0;0;0;0
036.B5BB;0;0;0;0;0;0;0;0
081.92;0;0;0;0;0;0;0;0
194.51;0;0;0;0;0;0;0;0
110.12Z;0;0;0;0;0;0;0;0
160.71C;0;0;0;0;0;0;0;0
063.A10;0;0;0;0;0;0;0;0
127.AD3;0;0;0;0;0;0;0;0
167.72;0;0;0;0;0;0;0;0
196.AA6;0;0;0;0;0;0;0;0
016.CD3D;0;0;0;0;0;0;0;0
052.52AD6;0;0;0;0;0;0;0;0
163.D20;0;0;0;0;0;0;0;0
174.50;0;0;0;0;0;0;0;0
174.3C1A;0;0;0;0;0;0;0;0
156.H0;0;0;0;0;0;0;0;0
161.B10;0;0;0;0;0;0;0;0
