regine;regine_ned;a_reg_km2;q_sp_m3/s/km2;runoff_mm/yr;q_reg_m3/s;vassom;komnr;fylke;ospar_region
119.82Z;119.820;10.47;0.035;1103.76;0.36645;119;1622;16;Norwegian Sea (2)
119.8A;119.820;7.25;0.033;1040.688;0.23925;119;1622;16;Norwegian Sea (2)
119.8B;119.8A;10.12;0.034;1072.224;0.34408;119;1622;16;Norwegian Sea (2)
119.8C;119.8B;5.86;0.036;1135.296;0.21096;119;1622;16;Norwegian Sea (2)
119.91;119.820;31.93;0.023;725.328;0.73439;119;1622;16;Norwegian Sea (2)
119.92;119.91;22.32;0.027;851.472;0.60264;119;1622;16;Norwegian Sea (2)
119.9A;119.92;5.73;0.03;946.08;0.1719;119;1622;16;Norwegian Sea (2)
119.9B;119.9A;15.08;0.033;1040.688;0.49764;119;1622;16;Norwegian Sea (2)
119.9C;119.9B;7.36;0.038;1198.368;0.27968;119;1622;16;Norwegian Sea (2)
120.;91_135;0;0;0;0;0;0;0;0
120.111;120.;30.12;0.035;1103.76;1.0542;120;1622;16;Norwegian Sea (2)
120.1120;120.111;9.63;0.034;1072.224;0.32742;120;1622;16;Norwegian Sea (2)
120.112Z;120.1120;5.22;0.038;1198.368;0.19836;120;1622;16;Norwegian Sea (2)
120.11Z;120.1120;12.51;0.04;1261.44;0.5004;120;1622;16;Norwegian Sea (2)
120.12;120.1120;16.32;0.04;1261.44;0.6528;120;1622;16;Norwegian Sea (2)
120.1Z;120.12;22.79;0.046;1450.656;1.04834;120;1622;16;Norwegian Sea (2)
120.21;120.12;9.71;0.035;1103.76;0.33985;120;1622;16;Norwegian Sea (2)
120.22;120.21;10.2;0.028;883.008;0.2856;120;1622;16;Norwegian Sea (2)
120.2A1;120.22;8.25;0.033;1040.688;0.27225;120;1622;16;Norwegian Sea (2)
120.2A2;120.2A1;0.72;0.026;819.936;0.01872;120;1622;16;Norwegian Sea (2)
120.2A3;120.2A2;13.6;0.023;725.328;0.3128;120;1622;16;Norwegian Sea (2)
120.2A4;120.2A3;2.76;0.028;883.008;0.07728;120;1622;16;Norwegian Sea (2)
120.2A5;120.2A4;0.86;0.027;851.472;0.02322;120;1622;16;Norwegian Sea (2)
120.2A6;120.2A5;1.7;0.031;977.616;0.0527;120;1622;16;Norwegian Sea (2)
120.2B;120.2A6;12.2;0.026;819.936;0.3172;120;1622;16;Norwegian Sea (2)
120.2C;120.2B;7.33;0.027;851.472;0.19791;120;1622;16;Norwegian Sea (2)
120.2D;120.2C;1.6;0.025;788.4;0.04;120;1622;16;Norwegian Sea (2)
120.2E;120.2D;5.42;0.025;788.4;0.1355;120;1622;16;Norwegian Sea (2)
120.2F;120.2E;8.65;0.034;1072.224;0.2941;120;1638;16;Norwegian Sea (2)
120.31;120.22;4.16;0.025;788.4;0.104;120;1622;16;Norwegian Sea (2)
120.32;120.31;9.2;0.027;851.472;0.2484;120;1622;16;Norwegian Sea (2)
120.3Z;120.32;11.88;0.032;1009.152;0.38016;120;1622;16;Norwegian Sea (2)
120.41;120.32;3.39;0.024;756.864;0.08136;120;1622;16;Norwegian Sea (2)
120.42;120.41;15.48;0.016;504.576;0.24768;120;1638;16;Norwegian Sea (2)
120.4A1;120.42;37.94;0.024;756.864;0.91056;120;1622;16;Norwegian Sea (2)
120.4A2;120.4A1;14.26;0.02;630.72;0.2852;120;1638;16;Norwegian Sea (2)
120.4A3;120.4A2;12.67;0.027;851.472;0.34209;120;1638;16;Norwegian Sea (2)
120.4A4;120.4A3;15.98;0.025;788.4;0.3995;120;1638;16;Norwegian Sea (2)
120.4B;120.4A4;21.31;0.033;1040.688;0.70323;120;1638;16;Norwegian Sea (2)
121.;91_135;0;0;0;0;0;0;0;0
121.11;121.;69.31;0.018;567.648;1.24758;121;1638;16;Norwegian Sea (2)
121.12;121.11;0.79;0.018;567.648;0.01422;121;1638;16;Norwegian Sea (2)
121.1A1;121.12;12.59;0.03;946.08;0.3777;121;1638;16;Norwegian Sea (2)
121.1A2;121.1A1;5.49;0.026;819.936;0.14274;121;1638;16;Norwegian Sea (2)
121.1A3;121.1A2;0.2;0.025;788.4;0.005;121;1638;16;Norwegian Sea (2)
121.1A4;121.1A3;0.99;0.026;819.936;0.02574;121;1638;16;Norwegian Sea (2)
121.1B1;121.1A4;0.65;0.029;914.544;0.01885;121;1638;16;Norwegian Sea (2)
121.1B2;121.1B1;0.32;0.025;788.4;0.008;121;1638;16;Norwegian Sea (2)
121.1B31;121.1B2;3.27;0.025;788.4;0.08175;121;1638;16;Norwegian Sea (2)
121.1B32;121.1B31;32.39;0.036;1135.296;1.16604;121;1638;16;Norwegian Sea (2)
121.1B3A;121.1B32;10.44;0.03;946.08;0.3132;121;1638;16;Norwegian Sea (2)
121.1B3B;121.1B3A;6.23;0.032;1009.152;0.19936;121;1638;16;Norwegian Sea (2)
121.1B3C;121.1B3B;0.58;0.028;883.008;0.01624;121;1638;16;Norwegian Sea (2)
121.1B3D;121.1B3C;37.61;0.042;1324.512;1.57962;121;1638;16;Norwegian Sea (2)
121.1B4;121.1B32;12.34;0.022;693.792;0.27148;121;1638;16;Norwegian Sea (2)
121.1C;121.1B4;27.91;0.03;946.08;0.8373;121;1638;16;Norwegian Sea (2)
121.1D1;121.1C;0.88;0.036;1135.296;0.03168;121;1638;16;Norwegian Sea (2)
121.1D2;121.1D1;0.65;0.034;1072.224;0.0221;121;1638;16;Norwegian Sea (2)
121.1D3;121.1D2;4.59;0.039;1229.904;0.17901;121;1638;16;Norwegian Sea (2)
121.1D4;121.1D3;2.65;0.042;1324.512;0.1113;121;1638;16;Norwegian Sea (2)
121.21;121.12;25.48;0.02;630.72;0.5096;121;1657;16;Norwegian Sea (2)
121.22;121.21;7.29;0.014;441.504;0.10206;121;1657;16;Norwegian Sea (2)
121.2Z;121.22;30.35;0.022;693.792;0.6677;121;1657;16;Norwegian Sea (2)
121.A111;121.22;2.74;0.021;662.256;0.05754;121;1638;16;Norwegian Sea (2)
121.A1120;121.A111;1.82;0.02;630.72;0.0364;121;1638;16;Norwegian Sea (2)
121.A112Z;121.A1120;13.63;0.025;788.4;0.34075;121;1638;16;Norwegian Sea (2)
121.A121;121.A1120;0.98;0.018;567.648;0.01764;121;1638;16;Norwegian Sea (2)
121.A122;121.A121;2.78;0.018;567.648;0.05004;121;1638;16;Norwegian Sea (2)
121.A12Z;121.A122;9.78;0.021;662.256;0.20538;121;1638;16;Norwegian Sea (2)
121.A1Z;121.A122;29.51;0.023;725.328;0.67873;121;1638;16;Norwegian Sea (2)
121.A2110;121.A122;2.13;0.019;599.184;0.04047;121;1638;16;Norwegian Sea (2)
121.A211Z;121.A2110;7.4;0.024;756.864;0.1776;121;1638;16;Norwegian Sea (2)
121.A212;121.A2110;2.43;0.019;599.184;0.04617;121;1638;16;Norwegian Sea (2)
121.A21Z;121.A212;33.24;0.023;725.328;0.76452;121;1638;16;Norwegian Sea (2)
121.A221;121.A212;5.41;0.02;630.72;0.1082;121;1638;16;Norwegian Sea (2)
121.A222;121.A221;36.13;0.021;662.256;0.75873;121;1638;16;Norwegian Sea (2)
121.A30;121.A222;2.43;0.017;536.112;0.04131;121;1638;16;Norwegian Sea (2)
121.A3A;121.A30;24.46;0.022;693.792;0.53812;121;1638;16;Norwegian Sea (2)
121.A3B;121.A3A;15.31;0.026;819.936;0.39806;121;1638;16;Norwegian Sea (2)
121.A3C;121.A3B;26.14;0.029;914.544;0.75806;121;1636;16;Norwegian Sea (2)
121.A41;121.A30;1.54;0.015;473.04;0.0231;121;1638;16;Norwegian Sea (2)
121.A42;121.A41;4.38;0.017;536.112;0.07446;121;1638;16;Norwegian Sea (2)
121.AA1;121.A42;1.65;0.017;536.112;0.02805;121;1638;16;Norwegian Sea (2)
121.AA2;121.AA1;13.76;0.018;567.648;0.24768;121;1638;16;Norwegian Sea (2)
121.AA3;121.AA2;20.12;0.02;630.72;0.4024;121;1636;16;Norwegian Sea (2)
121.AA4;121.AA3;3.55;0.017;536.112;0.06035;121;1636;16;Norwegian Sea (2)
121.AAA;121.AA4;0.9;0.018;567.648;0.0162;121;1636;16;Norwegian Sea (2)
121.AAB;121.AAA;24.07;0.018;567.648;0.43326;121;1653;16;Norwegian Sea (2)
121.AAC;121.AAB;78.39;0.018;567.648;1.41102;121;1653;16;Norwegian Sea (2)
121.AB0;121.AA4;82.08;0.021;662.256;1.72368;121;1636;16;Norwegian Sea (2)
121.ABA;121.AB0;4;0.023;725.328;0.092;121;1653;16;Norwegian Sea (2)
121.ABB;121.ABA;23.54;0.027;851.472;0.63558;121;1648;16;Norwegian Sea (2)
121.ABC;121.ABB;17.66;0.035;1103.76;0.6181;121;1648;16;Norwegian Sea (2)
121.AC;121.AB0;50.03;0.029;914.544;1.45087;121;1636;16;Norwegian Sea (2)
121.B11;121.A42;37.54;0.024;756.864;0.90096;121;1636;16;Norwegian Sea (2)
121.B12;121.B11;35.84;0.03;946.08;1.0752;121;1636;16;Norwegian Sea (2)
121.B1Z;121.B12;48.19;0.034;1072.224;1.63846;121;1636;16;Norwegian Sea (2)
121.B21;121.B12;0.33;0.018;567.648;0.00594;121;1638;16;Norwegian Sea (2)
121.B22;121.B21;30.46;0.021;662.256;0.63966;121;1636;16;Norwegian Sea (2)
121.B2A;121.B22;6.16;0.018;567.648;0.11088;121;1636;16;Norwegian Sea (2)
121.B2B;121.B2A;35.45;0.022;693.792;0.7799;121;1636;16;Norwegian Sea (2)
121.B31;121.B22;33.85;0.027;851.472;0.91395;121;1636;16;Norwegian Sea (2)
121.B32;121.B31;11.38;0.014;441.504;0.15932;121;1635;16;Norwegian Sea (2)
121.B3A0;121.B32;76.26;0.025;788.4;1.9065;121;1636;16;Norwegian Sea (2)
121.B3AA1;121.B3A0;6.04;0.026;819.936;0.15704;121;1636;16;Norwegian Sea (2)
121.B3AA20;121.B3AA1;4.43;0.025;788.4;0.11075;121;1636;16;Norwegian Sea (2)
121.B3AA2A;121.B3AA20;7.27;0.026;819.936;0.18902;121;1635;16;Norwegian Sea (2)
121.B3AA2B;121.B3AA2A;2.64;0.032;1009.152;0.08448;121;1635;16;Norwegian Sea (2)
121.B3AA3;121.B3AA20;4.68;0.031;977.616;0.14508;121;1636;16;Norwegian Sea (2)
121.B3AA4;121.B3AA3;0.72;0.025;788.4;0.018;121;1636;16;Norwegian Sea (2)
121.B3AB;121.B3AA4;39.02;0.031;977.616;1.20962;121;1635;16;Norwegian Sea (2)
121.B3B;121.B3A0;22.2;0.03;946.08;0.666;121;1636;16;Norwegian Sea (2)
121.B3C;121.B3B;5.51;0.024;756.864;0.13224;121;1636;16;Norwegian Sea (2)
121.B3D;121.B3C;8.97;0.038;1198.368;0.34086;121;1636;16;Norwegian Sea (2)
121.B4;121.B32;86.45;0.022;693.792;1.9019;121;1636;16;Norwegian Sea (2)
121.BA0;121.B4;48.75;0.019;599.184;0.92625;121;1635;16;Norwegian Sea (2)
121.BAA;121.BA0;9.02;0.024;756.864;0.21648;121;1635;16;Norwegian Sea (2)
121.BAB;121.BAA;18.24;0.029;914.544;0.52896;121;1635;16;Norwegian Sea (2)
121.BB11;121.BA0;12.6;0.021;662.256;0.2646;121;1635;16;Norwegian Sea (2)
121.BB12;121.BB11;0.39;0.02;630.72;0.0078;121;1635;16;Norwegian Sea (2)
121.BB1A;121.BB12;0.24;0.018;567.648;0.00432;121;1635;16;Norwegian Sea (2)
121.BB1B;121.BB1A;2.69;0.025;788.4;0.06725;121;1635;16;Norwegian Sea (2)
121.BB21;121.BB12;6.21;0.019;599.184;0.11799;121;1635;16;Norwegian Sea (2)
121.BB22;121.BB21;0.58;0.02;630.72;0.0116;121;1635;16;Norwegian Sea (2)
121.BB2A;121.BB22;2.45;0.02;630.72;0.049;121;1635;16;Norwegian Sea (2)
121.BB2B;121.BB2A;5.66;0.03;946.08;0.1698;121;1635;16;Norwegian Sea (2)
121.BC11;121.BB22;7.75;0.022;693.792;0.1705;121;1635;16;Norwegian Sea (2)
121.BC12;121.BC11;5.54;0.02;630.72;0.1108;121;1635;16;Norwegian Sea (2)
121.BC1Z;121.BC12;73.79;0.032;1009.152;2.36128;121;1635;16;Norwegian Sea (2)
121.BC21;121.BC12;14.04;0.028;883.008;0.39312;121;1635;16;Norwegian Sea (2)
121.BC22;121.BC21;3.33;0.021;662.256;0.06993;121;1635;16;Norwegian Sea (2)
121.BC2Z;121.BC22;45.36;0.034;1072.224;1.54224;121;1635;16;Norwegian Sea (2)
121.BD;121.BC22;64.12;0.027;851.472;1.73124;121;1634;16;Norwegian Sea (2)
121.C1;121.B4;39.64;0.024;756.864;0.95136;121;1635;16;Norwegian Sea (2)
121.C2;121.C1;36.34;0.021;662.256;0.76314;121;1635;16;Norwegian Sea (2)
121.C31;121.C2;3.74;0.021;662.256;0.07854;121;1635;16;Norwegian Sea (2)
121.C32;121.C31;11.12;0.015;473.04;0.1668;121;1635;16;Norwegian Sea (2)
121.C3Z;121.C32;30.16;0.023;725.328;0.69368;121;1635;16;Norwegian Sea (2)
121.C4;121.C32;48.56;0.02;630.72;0.9712;121;1635;16;Norwegian Sea (2)
121.C5;121.C4;36.7;0.018;567.648;0.6606;121;1635;16;Norwegian Sea (2)
121.C61;121.C5;0.94;0.013;409.968;0.01222;121;1635;16;Norwegian Sea (2)
121.C62;121.C61;26.72;0.017;536.112;0.45424;121;1635;16;Norwegian Sea (2)
121.C6A0;121.C62;4.98;0.016;504.576;0.07968;121;1635;16;Norwegian Sea (2)
121.C6AZ;121.C6A0;26.95;0.021;662.256;0.56595;121;1635;16;Norwegian Sea (2)
121.C6B;121.C6A0;18.28;0.02;630.72;0.3656;121;1635;16;Norwegian Sea (2)
121.CA0;121.C62;24.38;0.013;409.968;0.31694;121;1635;16;Norwegian Sea (2)
121.CAZ;121.CA0;96.96;0.026;819.936;2.52096;121;1635;16;Norwegian Sea (2)
121.CB0;121.CA0;28.33;0.013;409.968;0.36829;121;1634;16;Norwegian Sea (2)
121.CBZ;121.CB0;44.89;0.021;662.256;0.94269;121;1634;16;Norwegian Sea (2)
121.CC0;121.CB0;48.37;0.019;599.184;0.91903;121;1634;16;Norwegian Sea (2)
121.CCZ;121.CC0;21.66;0.019;599.184;0.41154;121;1634;16;Norwegian Sea (2)
121.CD;121.CC0;22.91;0.015;473.04;0.34365;121;1634;16;Norwegian Sea (2)
121.D0;121.C62;15.04;0.015;473.04;0.2256;121;1635;16;Norwegian Sea (2)
121.DA0;121.D0;64.99;0.016;504.576;1.03984;121;1635;16;Norwegian Sea (2)
121.DAA0;121.DA0;1.49;0.013;409.968;0.01937;121;1635;16;Norwegian Sea (2)
121.DAAA;121.DAA0;0.95;0.015;473.04;0.01425;121;1635;16;Norwegian Sea (2)
121.DAAB;121.DAAA;4.1;0.02;630.72;0.082;121;437;4;Norwegian Sea (2)
121.DAB0;121.DAA0;1.91;0.015;473.04;0.02865;121;1635;16;Norwegian Sea (2)
121.DABA;121.DAB0;0.01;0.015;473.04;0.00015;121;1635;16;Norwegian Sea (2)
121.DABB;121.DABA;11.5;0.02;630.72;0.23;121;437;4;Norwegian Sea (2)
121.DAC1;121.DAB0;0.04;0.016;504.576;0.00064;121;1635;16;Norwegian Sea (2)
121.DAC2;121.DAC1;0.01;0.032;1009.152;0.00032;121;1635;16;Norwegian Sea (2)
121.DAC3;121.DAC2;3.32;0.019;599.184;0.06308;121;1635;16;Norwegian Sea (2)
121.DAC4;121.DAC3;15.31;0.021;662.256;0.32151;121;1634;16;Norwegian Sea (2)
121.DAC5;121.DAC4;7.12;0.02;630.72;0.1424;121;1634;16;Norwegian Sea (2)
121.DAC6;121.DAC5;6.32;0.022;693.792;0.13904;121;1634;16;Norwegian Sea (2)
121.DB;121.DA0;3.77;0.016;504.576;0.06032;121;1635;16;Norwegian Sea (2)
121.DC;121.DB;72.66;0.017;536.112;1.23522;121;437;4;Norwegian Sea (2)
121.DD;121.DC;33.45;0.017;536.112;0.56865;121;437;4;Norwegian Sea (2)
121.E1;121.D0;8.6;0.018;567.648;0.1548;121;1635;16;Norwegian Sea (2)
121.E20;121.E1;10.37;0.018;567.648;0.18666;121;1635;16;Norwegian Sea (2)
121.E2A;121.E20;1.7;0.017;536.112;0.0289;121;1635;16;Norwegian Sea (2)
121.E2B;121.E2A;30.15;0.023;725.328;0.69345;121;1635;16;Norwegian Sea (2)
121.E2C;121.E2B;22.36;0.021;662.256;0.46956;121;437;4;Norwegian Sea (2)
121.E2D;121.E2C;7.08;0.018;567.648;0.12744;121;437;4;Norwegian Sea (2)
121.E31;121.E20;3.07;0.018;567.648;0.05526;121;1635;16;Norwegian Sea (2)
121.E32;121.E31;2.96;0.018;567.648;0.05328;121;437;4;Norwegian Sea (2)
121.E41;121.E32;1.39;0.014;441.504;0.01946;121;1635;16;Norwegian Sea (2)
121.E42;121.E41;0.85;0.014;441.504;0.0119;121;437;4;Norwegian Sea (2)
121.E4A;121.E42;0.26;0.016;504.576;0.00416;121;1635;16;Norwegian Sea (2)
121.E4B;121.E4A;5.29;0.019;599.184;0.10051;121;437;4;Norwegian Sea (2)
121.E50;121.E42;11.23;0.015;473.04;0.16845;121;437;4;Norwegian Sea (2)
121.E5A;121.E50;6.28;0.019;599.184;0.11932;121;437;4;Norwegian Sea (2)
121.E5B;121.E5A;14.55;0.023;725.328;0.33465;121;437;4;Norwegian Sea (2)
121.E6;121.E50;13.02;0.014;441.504;0.18228;121;437;4;Norwegian Sea (2)
121.E7;121.E6;15.03;0.017;536.112;0.25551;121;437;4;Norwegian Sea (2)
121.E81;121.E7;8.94;0.013;409.968;0.11622;121;437;4;Norwegian Sea (2)
121.E82;121.E81;1.04;0.011;346.896;0.01144;121;437;4;Norwegian Sea (2)
121.E8A;121.E82;11.88;0.018;567.648;0.21384;121;437;4;Norwegian Sea (2)
121.E8B;121.E8A;9.04;0.023;725.328;0.20792;121;437;4;Norwegian Sea (2)
121.E8C;121.E8B;10.7;0.024;756.864;0.2568;121;437;4;Norwegian Sea (2)
121.EA0;121.E82;30.9;0.014;441.504;0.4326;121;437;4;Norwegian Sea (2)
121.EAA;121.EA0;6.52;0.017;536.112;0.11084;121;437;4;Norwegian Sea (2)
121.EAB;121.EAA;22.53;0.022;693.792;0.49566;121;437;4;Norwegian Sea (2)
121.EB0;121.EA0;4.72;0.015;473.04;0.0708;121;437;4;Norwegian Sea (2)
121.EBA;121.EB0;4.5;0.02;630.72;0.09;121;437;4;Norwegian Sea (2)
121.EBB;121.EBA;28.33;0.028;883.008;0.79324;121;437;4;Norwegian Sea (2)
121.EC0;121.EB0;31.33;0.019;599.184;0.59527;121;437;4;Norwegian Sea (2)
121.ECZ;121.EC0;17.65;0.021;662.256;0.37065;121;437;4;Norwegian Sea (2)
121.ED0;121.EC0;51.64;0.02;630.72;1.0328;121;437;4;Norwegian Sea (2)
121.EDZ;121.ED0;41.73;0.027;851.472;1.12671;121;437;4;Norwegian Sea (2)
121.EE;121.ED0;44.76;0.025;788.4;1.119;121;437;4;Norwegian Sea (2)
121.F1;121.E82;33.45;0.013;409.968;0.43485;121;437;4;Norwegian Sea (2)
121.F21;121.F1;6.32;0.011;346.896;0.06952;121;437;4;Norwegian Sea (2)
121.F22;121.F21;23.33;0.012;378.432;0.27996;121;437;4;Norwegian Sea (2)
121.F2Z;121.F22;23.33;0.015;473.04;0.34995;121;437;4;Norwegian Sea (2)
121.FA;121.F22;11.4;0.014;441.504;0.1596;121;437;4;Norwegian Sea (2)
121.FB;121.FA;12.77;0.017;536.112;0.21709;121;437;4;Norwegian Sea (2)
121.FC;121.FB;11.47;0.017;536.112;0.19499;121;437;4;Norwegian Sea (2)
121.G1;121.F22;27;0.015;473.04;0.405;121;437;4;Norwegian Sea (2)
121.G2;121.G1;28.47;0.016;504.576;0.45552;121;437;4;Norwegian Sea (2)
121.G30;121.G2;31.08;0.019;599.184;0.59052;121;437;4;Norwegian Sea (2)
121.G3A;121.G30;15.07;0.021;662.256;0.31647;121;1634;16;Norwegian Sea (2)
121.G3B;121.G3A;13.09;0.023;725.328;0.30107;121;1634;16;Norwegian Sea (2)
121.G4;121.G30;42.11;0.021;662.256;0.88431;121;437;4;Norwegian Sea (2)
121.G5;121.G4;21.69;0.024;756.864;0.52056;121;1634;16;Norwegian Sea (2)
121.G6;121.G5;77.86;0.024;756.864;1.86864;121;1634;16;Norwegian Sea (2)
121.G7;121.G6;4.25;0.023;725.328;0.09775;121;1634;16;Norwegian Sea (2)
121.G8;121.G7;9.72;0.026;819.936;0.25272;121;1634;16;Norwegian Sea (2)
122.;91_135;0;0;0;0;0;0;0;0
122.11;122.;9.49;0.016;504.576;0.15184;122;1657;16;Norwegian Sea (2)
122.12;122.11;10.91;0.016;504.576;0.17456;122;1657;16;Norwegian Sea (2)
122.1A;122.12;15.99;0.018;567.648;0.28782;122;1657;16;Norwegian Sea (2)
122.1B;122.1A;27.76;0.018;567.648;0.49968;122;1657;16;Norwegian Sea (2)
122.1C;122.1B;66.82;0.021;662.256;1.40322;122;1657;16;Norwegian Sea (2)
122.210;122.12;5.8;0.014;441.504;0.0812;122;1657;16;Norwegian Sea (2)
122.21Z;122.210;13.62;0.02;630.72;0.2724;122;1657;16;Norwegian Sea (2)
122.22;122.210;10.39;0.014;441.504;0.14546;122;1653;16;Norwegian Sea (2)
122.2A1;122.22;9.64;0.019;599.184;0.18316;122;1657;16;Norwegian Sea (2)
122.2A2;122.2A1;7.08;0.015;473.04;0.1062;122;1657;16;Norwegian Sea (2)
122.2A3;122.2A2;3;0.017;536.112;0.051;122;1657;16;Norwegian Sea (2)
122.2A4;122.2A3;6.57;0.017;536.112;0.11169;122;1653;16;Norwegian Sea (2)
122.2A5;122.2A4;0.14;0.018;567.648;0.00252;122;1657;16;Norwegian Sea (2)
122.2A6;122.2A5;0.87;0.019;599.184;0.01653;122;1653;16;Norwegian Sea (2)
122.2B11;122.2A6;3.41;0.017;536.112;0.05797;122;1657;16;Norwegian Sea (2)
122.2B12;122.2B11;23.9;0.014;441.504;0.3346;122;1653;16;Norwegian Sea (2)
122.2B1A;122.2B12;0.46;0.014;441.504;0.00644;122;1657;16;Norwegian Sea (2)
122.2B1B;122.2B1A;16.75;0.017;536.112;0.28475;122;1657;16;Norwegian Sea (2)
122.2B2;122.2B12;22.79;0.017;536.112;0.38743;122;1653;16;Norwegian Sea (2)
122.2C;122.2B2;2.83;0.015;473.04;0.04245;122;1653;16;Norwegian Sea (2)
122.2D;122.2C;51.59;0.016;504.576;0.82544;122;1653;16;Norwegian Sea (2)
122.31;122.22;15.58;0.015;473.04;0.2337;122;1601;16;Norwegian Sea (2)
122.32;122.31;87.6;0.013;409.968;1.1388;122;1601;16;Norwegian Sea (2)
122.3Z;122.32;27.74;0.015;473.04;0.4161;122;1601;16;Norwegian Sea (2)
122.A11;122.32;1.94;0.013;409.968;0.02522;122;1653;16;Norwegian Sea (2)
122.A12;122.A11;2.67;0.014;441.504;0.03738;122;1653;16;Norwegian Sea (2)
122.A13;122.A12;2.66;0.015;473.04;0.0399;122;1653;16;Norwegian Sea (2)
122.A140;122.A13;1.52;0.014;441.504;0.02128;122;1653;16;Norwegian Sea (2)
122.A14Z;122.A140;2.36;0.015;473.04;0.0354;122;1653;16;Norwegian Sea (2)
122.A15;122.A140;17.24;0.018;567.648;0.31032;122;1653;16;Norwegian Sea (2)
122.A1Z;122.A15;4.36;0.015;473.04;0.0654;122;1653;16;Norwegian Sea (2)
122.A210;122.A15;7.25;0.016;504.576;0.116;122;1601;16;Norwegian Sea (2)
122.A21Z;122.A210;16.42;0.015;473.04;0.2463;122;1601;16;Norwegian Sea (2)
122.A220;122.A210;2.91;0.013;409.968;0.03783;122;1601;16;Norwegian Sea (2)
122.A22Z;122.A220;10.21;0.015;473.04;0.15315;122;1601;16;Norwegian Sea (2)
122.A230;122.A220;2.8;0.013;409.968;0.0364;122;1601;16;Norwegian Sea (2)
122.A23Z;122.A230;10.1;0.019;599.184;0.1919;122;1653;16;Norwegian Sea (2)
122.A24;122.A230;8.8;0.022;693.792;0.1936;122;1653;16;Norwegian Sea (2)
122.A25;122.A24;9.68;0.015;473.04;0.1452;122;1653;16;Norwegian Sea (2)
122.A2Z;122.A25;10.66;0.018;567.648;0.19188;122;1653;16;Norwegian Sea (2)
122.A31;122.A25;6.64;0.016;504.576;0.10624;122;1653;16;Norwegian Sea (2)
122.A32;122.A31;7.07;0.016;504.576;0.11312;122;1653;16;Norwegian Sea (2)
122.A3A1;122.A32;0.38;0.016;504.576;0.00608;122;1653;16;Norwegian Sea (2)
122.A3A2;122.A3A1;1.71;0.016;504.576;0.02736;122;1653;16;Norwegian Sea (2)
122.A3A3;122.A3A2;0.62;0.017;536.112;0.01054;122;1653;16;Norwegian Sea (2)
122.A3A4;122.A3A3;0.15;0.017;536.112;0.00255;122;1653;16;Norwegian Sea (2)
122.A3B;122.A3A4;16.82;0.017;536.112;0.28594;122;1653;16;Norwegian Sea (2)
122.A3C;122.A3B;1.46;0.016;504.576;0.02336;122;1653;16;Norwegian Sea (2)
122.A3D;122.A3C;7.37;0.017;536.112;0.12529;122;1653;16;Norwegian Sea (2)
122.A41;122.A32;14.56;0.02;630.72;0.2912;122;1653;16;Norwegian Sea (2)
122.A420;122.A41;8.82;0.015;473.04;0.1323;122;1653;16;Norwegian Sea (2)
122.A42Z;122.A420;16.29;0.022;693.792;0.35838;122;1653;16;Norwegian Sea (2)
122.A4Z;122.A420;29.98;0.02;630.72;0.5996;122;1653;16;Norwegian Sea (2)
122.AA1;122.A420;2.03;0.016;504.576;0.03248;122;1653;16;Norwegian Sea (2)
122.AA2;122.AA1;1.7;0.018;567.648;0.0306;122;1653;16;Norwegian Sea (2)
122.AA3;122.AA2;18.43;0.025;788.4;0.46075;122;1653;16;Norwegian Sea (2)
122.AA4;122.AA3;5.76;0.021;662.256;0.12096;122;1653;16;Norwegian Sea (2)
122.AA5;122.AA4;23.58;0.029;914.544;0.68382;122;1653;16;Norwegian Sea (2)
122.AA6;122.AA5;24.02;0.026;819.936;0.62452;122;1653;16;Norwegian Sea (2)
122.AAA1;122.AA6;1.89;0.026;819.936;0.04914;122;1653;16;Norwegian Sea (2)
122.AAA20;122.AAA1;2.7;0.026;819.936;0.0702;122;1653;16;Norwegian Sea (2)
122.AAA2A;122.AAA20;0.27;0.028;883.008;0.00756;122;1653;16;Norwegian Sea (2)
122.AAA2B;122.AAA2A;1.33;0.033;1040.688;0.04389;122;1648;16;Norwegian Sea (2)
122.AAA3;122.AAA20;0.11;0.032;1009.152;0.00352;122;1653;16;Norwegian Sea (2)
122.AAA4;122.AAA3;0.02;0.032;1009.152;0.00064;122;1653;16;Norwegian Sea (2)
122.AAB;122.AAA4;17.93;0.034;1072.224;0.60962;122;1648;16;Norwegian Sea (2)
122.AB;122.AA6;22.29;0.029;914.544;0.64641;122;1653;16;Norwegian Sea (2)
122.AC1;122.AB;18.74;0.031;977.616;0.58094;122;1648;16;Norwegian Sea (2)
122.AC21;122.AC1;5.2;0.028;883.008;0.1456;122;1653;16;Norwegian Sea (2)
122.AC22;122.AC21;2.76;0.027;851.472;0.07452;122;1653;16;Norwegian Sea (2)
122.AC2Z;122.AC22;13.72;0.033;1040.688;0.45276;122;1653;16;Norwegian Sea (2)
122.AC3;122.AC22;6.38;0.034;1072.224;0.21692;122;1648;16;Norwegian Sea (2)
122.AC4;122.AC3;1.02;0.028;883.008;0.02856;122;1653;16;Norwegian Sea (2)
122.AD;122.AC4;63.58;0.034;1072.224;2.16172;122;1648;16;Norwegian Sea (2)
122.AE;122.AD;10.66;0.04;1261.44;0.4264;122;1648;16;Norwegian Sea (2)
122.B10;122.A420;8.56;0.017;536.112;0.14552;122;1653;16;Norwegian Sea (2)
