regine;a_lake_km2
203.41C;0.3929
231.64Z;2.4346
030.1G;1.1088
076.D5D;0.7054
076.D5C;0.0000
197.535;0.4484
111.4DB;0.3183
211.91;0.5210
235.1Z;1.4475
234.FAZ;1.7049
128.3D;0.3896
234.G3Z;0.8180
103.BBB;0.5150
161.AB0;0.3822
016.AC21;0.1361
016.AC22;0.0950
016.AC1;0.3312
016.AC31;0.0000
016.AB4;0.0001
016.AC41;0.0000
103.AA4;0.5223
015.G3;0.6127
075.4C;0.6945
036.B5A1B;0.3161
073.2AZ;1.5331
234.AB0;0.3165
025.3CB;0.4756
157.70;0.5373
099.1A;0.4452
204.BZ;0.4097
070.4;0.4712
138.6BZ;1.1991
234.GBE3;0.0106
119.3C;0.9474
019.D3A5;0.0777
019.D3A30;0.1141
019.D3A4;0.0764
040.1;1.7859
049.B2B;0.3522
016.G3Z;1.8513
020.426A20;0.2912
020.426A1;0.2754
117.426;1.3134
074.CB12C;0.3136
237.2;1.8910
222.2A0;0.3695
140.B5CZ;1.1559
047.11;0.5630
148.312Z;0.5692
112.BD4Z;1.2003
018.3F;2.1171
111.BAB;0.4143
080.41B;0.3127
080.41A;0.0000
188.1;1.0542
143.42;0.6979
229.4C5;0.1458
025.BC;0.4007
019.DCB5C;0.5817
208.D1;0.5254
084.72;0.4694
016.BEE5;0.0793
016.BEE60;0.2324
002.AAA;0.3116
086.6BC;0.3115
030.2AZ;0.9102
083.4E;0.4892
311.3Z;0.6710
212.GFAA;0.7803
186.11Z;0.5285
050.AD0;0.8062
161.1A4;0.4631
161.1A6;0.1328
161.1A5;0.2021
024.E7C;0.8354
104.C3B;0.7005
002.DHF31;0.7903
022.ABZ;0.6764
048.DA3;0.2348
048.DA4;0.0751
157.4A0;0.3098
157.4AA;0.0000
179.34Z;0.5953
155.D3B;0.5942
069.72B4;0.1413
069.72B3;0.1679
212.G4B0;1.2444
166.5AD;0.8192
104.B3D;0.4416
104.B3C4;0.0000
025.BD;0.3090
246.20;0.8585
210.A0;0.6491
103.1BA;0.4973
012.EEZ;1.7107
223.A1Z;0.7237
023.ACA;0.0011
069.8D;0.5962
002.HB0;0.4578
238.51;0.7008
016.ADAZ;0.9217
067.3B2B2;0.1673
067.3B2B1;0.3486
136.31Z;0.8770
209.4B3;0.3205
209.4B4;0.1858
212.JC4;0.3662
212.JC3;0.2415
173.AB62;0.0709
173.AB5;0.1762
173.AB61;0.0774
217.10;2.0240
027.D6A;0.0012
123.H6;0.1433
123.H5;0.1863
123.H3;0.0012
123.H4;0.0028
160.20;0.4146
001.H4;0.1400
001.H3;0.1665
001.H1;0.2661
234.HF;2.4493
111.2C;0.3643
191.1Z;1.0296
123.B5C3;0.7554
119.41Z;0.5823
001.GB;0.3061
210.C;0.4515
154.52Z;0.3916
244.6Z;2.5553
056.2A;0.4887
186.1120;0.8501
026.14;0.3845
023.A124Z;0.3053
212.KA0;0.9595
159.2110;0.9759
164.G10;0.3680
159.71B;0.3344
234.F1C;0.6723
015.C7;1.1614
140.5C;0.3044
179.43Z;0.3585
002.Q3;0.3039
212.G1Z;0.6858
217.2;2.0974
012.JCBAZ;0.8458
151.E4Z;0.4716
161.DCB;0.5016
234.GBBA0;0.8149
002.JE8;0.4883
012.CCA2Z;0.6521
055.31;0.4331
151.G2Z;0.3170
075.H;0.7095
001.H2;0.4828
223.2Z;0.3023
215.11;1.0447
012.GG;2.0281
139.A1;0.8116
024.B3A1B;0.4961
024.B3A1A;0.0002
211.35;1.1704
178.52Z;0.3904
024.B22C;0.3412
213.11;1.1700
019.CB12;0.3407
137.52A;0.3711
098.6A3;0.3637
042.9AC;0.3209
042.9AB;0.0002
243.51;0.2998
061.2AB;0.3528
061.2AA4;0.0454
213.410;0.7123
175.41;0.2994
002.JG0;0.5821
155.C1;0.3256
062.FBB;0.5841
179.41C5;0.1500
179.41C6;0.1489
072.4AZ;1.5354
012.CEBC;0.8579
196.AA5;0.3411
246.32;1.5478
085.61Z;0.5398
308.2CC0;0.4088
051.1B6D;0.5175
072.DA41;0.4421
234.B2AZ;0.4325
062.H4B;0.3309
154.21;0.4162
212.4CZ;0.9496
073.H;0.6490
022.2A;0.5964
084.1E;0.3428
012.CE3B;0.7046
211.33Z;0.6909
008.A1Z;0.4801
001.1A4B;0.2962
001.1A4A;0.5188
045.4C4;0.2462
045.4C3;0.1711
156.G0;0.7152
225.B5;1.1477
067.3BB4;0.1794
067.3BB3;0.2911
067.3BB1;0.2941
067.3BB2;0.2072
234.GBB30;0.2957
181.41Z;0.2956
016.G51AA;0.5762
109.7Z;0.4218
109.B2AZ;0.4581
085.G2C;0.4877
123.B7AA4;0.1872
123.B7AA3;0.1073
123.B7AA2;0.0001
151.2Z;0.7361
177.82Z;0.4153
086.1B2B;0.2940
086.3110;0.4432
241.A0;1.2617
156.GBA4;0.2281
156.GBA3;0.1749
033.AC2B;0.5989
033.AC2A;0.0006
109.BBZ;1.0063
203.82Z;0.7870
036.2Z;0.7731
186.111Z;0.2931
048.4Z;0.3219
234.J1B;0.4573
051.11Z;0.4018
238.Z;0.5227
084.5E;0.5208
002.GDB;0.4267
002.GDA;0.3039
181.2Z;0.4495
006.H5;0.1719
006.H6;0.1642
001.K11A;0.3501
036.E4B;0.2924
012.JB6;0.5986
022.E2DA;1.1893
218.4Z;0.8528
231.5;1.4431
143.3;1.7591
071.4Z;0.4211
053.3;0.4498
015.4DZ;0.4408
189.1;0.4499
113.21Z;0.5911
105.4A2;0.6179
050.1B6;0.1089
050.1B5;0.1819
241.5BZ;2.2474
225.C;2.2574
002.P4C;0.4334
164.B4E3;0.3080
164.B4E4;0.2341
225.B3Z;1.8132
016.BE2C;1.1489
015.GB;1.3025
042.5B;0.2905
170.4;0.7291
025.JB;0.7466
046.2Z;0.9508
144.D4B;0.2901
179.211B;0.2900
140.82Z;0.7977
119.73;0.5007
026.FC1;0.1571
177.6Z;0.5405
001.1A3;0.4237
001.1A40;0.2174
036.A3;0.3849
151.CAZ;0.6900
002.JBE;0.7460
202.2;0.7917
181.31B;0.2891
015.FF;0.2889
128.3A2Z;0.3958
119.820;0.3969
036.E3AZ;0.3466
140.86Z;0.2882
108.3Z;1.2483
102.62Z;0.6725
234.GG8;0.4808
016.BH2;0.1143
016.BH10;0.1423
016.BH30;0.0247
016.BH1A;0.0428
016.BH4;0.1018
012.CHA;0.4812
057.1;2.2712
212.K2AZ;0.8979
224.CAZ;1.2909
177.52;1.1197
102.11Z;0.8403
247.4E;0.4998
151.D2B;0.8975
151.D20;0.3214
017.DC;1.1859
027.6C;1.4848
074.H;0.5859
313.1C3;0.3146
313.1C4;0.4733
134.D1;0.5747
240.AB;0.4653
053.72;0.9040
307.4A;0.0023
012.CG1Z;0.3271
151.FEB;0.2865
196.CA0;0.5444
241.5A;1.8610
002.DF1A4;0.3881
109.21;0.4452
139.HAZ;1.4760
019.D1C;0.5948
198.41A;0.3479
008.AA0;0.3494
106.340;0.2853
104.B3AC;0.6888
186.22Z;0.5662
188.23A4;0.0974
188.23A3;0.2156
017.FC2C;0.2847
126.6AE;0.2844
022.AA1A;0.5271
208.FAAZ;1.4994
085.33;0.3056
104.C33B;0.3570
002.JBCZ;0.0387
128.EAZ;0.3853
139.G3;0.4365
021.A21;0.5295
026.D1AC;0.4094
025.3CC;0.3003
161.ABE;0.3895
084.7B4Z;0.2829
079.7E1B;0.4295
067.3AB12;0.0979
067.3AB2;0.1237
067.3AB11;0.1461
075.E1C;0.2820
021.F2C;0.8436
109.5BAB;1.0524
060.6F;0.3094
137.71;0.9326
164.G3;0.5314
234.B6;1.6943
124.EA7B;0.4631
194.42;0.3062
185.25;0.4279
025.BA0;0.2620
025.BB;0.0653
242.20;1.1144
012.F4;0.5204
002.LAZ;0.7055
113.511Z;0.2805
151.F0;0.4055
002.DHJ5;0.1197
002.DHJ60;0.1605
024.AD2Z;0.8176
062.BE;0.6431
139.B1Z;0.5597
234.GBB6;1.5814
055.53;0.7518
231.72;0.8625
236.32;0.7483
015.FC;0.3214
015.FB;0.2872
001.1A5;0.3512
002.P1Z;0.3170
024.32Z;0.4215
185.52Z;0.3440
193.13Z;0.4572
024.15Z;0.3177
103.4AAB;0.2788
026.E4C;0.6931
002.DFBBA;0.5281
002.DFBBB;0.2073
020.4B;0.2786
020.4A;0.2232
050.ACC;0.3551
026.BA11C;0.3389
026.BA11B;0.1001
212.AA2;0.2784
160.72Z;1.3549
025.6BZ;0.3608
230.3A4;0.1387
230.3A3;0.1390
230.3A2;0.0003
230.3A1;0.0000
155.AD1B;0.2780
178.13;0.6681
212.HD1;0.5946
212.HD22;0.0025
173.20;0.3771
104.D5B;0.5583
128.AA1Z;0.3650
205.B3A4;0.0001
002.DEAB;0.4764
178.2Z;0.4753
228.A1Z;1.4104
160.A3BB;0.2768
139.BB30;0.8503
194.32;0.4890
227.6Z;1.2825
002.ACB;1.4455
018.3E9;0.0820
018.3E8;0.0620
018.3E7;0.0275
018.3EZ;1.7553
196.A4B;0.5951
180.53;0.4254
148.54;0.3840
204.8AB;0.3306
063.BA1B;0.2756
128.AC;0.9586
166.BB31;0.1811
166.BB411;0.0475
166.BB4120;0.0466
122.CAA0;0.4881
012.EDC1Z;0.6694
178.11Z;0.7246
104.D5AZ;0.8520
020.A2Z;0.2747
002.JBDZ;0.6545
116.6A;0.5663
239.11Z;0.3602
208.DAZ;0.6624
226.53;0.5892
022.A22Z;0.2738
216.4;1.7162
025.6B0;0.3336
178.12Z;0.6133
096.42C;0.3045
096.42B;0.0637
130.1C;0.4588
012.CK23;0.9069
002.JDCZ;0.3596
156.ED;0.4089
002.DHEAZ;1.0466
012.CJ1B;0.4166
196.AB21;0.2857
002.DDE2D;0.3117
026.E4A;0.3124
132.2AC;0.2724
012.LHAA;0.3548
022.2CZ;0.6091
037.C1B;0.7850
030.1F2C;0.3964
035.DA;0.6303
215.4;1.1327
012.CDA2Z;0.6254
237.1Z;1.8621
131.4Z;0.7784
185.3Z;0.3959
032.B11;0.1359
032.B12;0.0641
032.B2;0.0708
032.B1A;0.0002
032.A3;0.0000
054.5;1.6648
237.3;0.6630
211.7C;1.0024
002.JHAZ;0.7404
185.75Z;0.2702
019.CB2B;0.3844
171.9;0.7279
101.41;1.1086
211.92;1.1203
051.1C;0.5494
022.1C8;0.1739
022.1C7;0.1648
022.1C6;0.0000
022.1C5;0.0000
310.62;0.7159
178.90;1.3896
079.BK;1.0848
025.D2C;0.2966
019.H6;0.0226
112.AB3;0.1278
089.C4B;0.3659
234.2B;1.0209
132.1C8;0.2216
132.1C7;0.1651
132.1C53;0.0000
044.6;0.7390
212.HD21;0.2675
103.D2Z;0.5461
012.F32;0.2440
012.F31;0.1291
234.E1Z;1.1216
002.DHB2B;0.3291
081.6;0.7378
124.C3Z;0.2687
002.R2A;0.5110
002.EB3B;0.2686
234.2A0;0.5207
002.M7;0.3164
212.B1B0;0.3834
314.1A3;0.0150
109.BABC;0.2682
065.5;0.8704
002.GBBZ;0.3749
002.DFAD;0.2674
061.4BB;0.4500
224.DB0;0.4942
122.BBZ;1.0455
061.3D;0.2668
012.EC12Z;0.6469
225.A1Z;1.0268
118.1Z;0.7612
139.C6Z;0.4905
080.22A30;0.2022
080.22A4;0.4118
080.22A3Z;0.2221
175.1D;0.7553
166.A;0.3363
084.21;0.4940
024.7E;0.2651
213.6A0;0.2659
184.12Z;0.2804
069.51C;0.3174
069.51B;0.4870
127.E4;0.2656
234.GCD0;1.8524
062.C2C;0.2655
067.2C3;0.8943
016.BC1E;0.2952
191.BZ;0.2651
030.A21;0.1641
215.31;0.4641
002.JEAZ;0.4754
012.J1;0.5856
136.13Z;0.3679
212.HF5;0.4588
212.HF6;0.0790
121.B3AA3;0.2639
224.DD;3.0050
225.1Z;0.4667
074.BC;0.9992
002.DF7Z;0.3536
160.32Z;0.3029
153.4Z;0.4033
196.AE4Z;0.3825
012.CC8Z;1.4544
024.B2C;0.2627
142.51Z;1.1605
229.42;0.5103
212.J11;0.4181
025.CC;1.5094
036.H1A;0.5724
109.B2B;0.4291
117.2Z;0.8996
019.CB21;0.8642
126.6AD;0.5425
126.6AC;0.0000
177.32;0.4001
242.3;1.9113
021.HC;0.5160
202.3Z;0.3041
143.532Z;0.8291
234.K6;0.5339
203.60;0.3921
002.CAB1;0.4587
067.2B1B;0.3819
109.4A0;0.2609
024.B21B;0.4952
110.33Z;0.3737
168.3;0.3433
200.61;0.6749
067.5Z;0.5582
067.3AA5A;0.0019
002.DCE;0.3879
212.6C0;1.4032
016.EAD2;0.0982
016.EAD9;0.1232
016.EAD1;0.3923
002.DFF;0.2597
208.CB;0.3159
121.F22;0.4764
121.EBB;0.3460
019.B5Z;0.7489
024.DZ;0.5879
224.H20;0.4742
002.M62;0.5606
233.4Z;0.3048
135.1AA;0.2581
069.7E2;0.4001
045.4AC;0.3026
016.EAA2;0.7954
209.3B0;0.9574
020.B2Z;0.7041
138.A2AZ;0.4392
016.BG1C;0.4106
234.GA10;0.6646
094.21D;0.3340
022.1C3Z;0.3459
236.52;0.7737
218.42;2.5577
138.A1;0.7564
179.62Z;0.4619
195.4A1;0.3949
033.ACB;1.9546
311.DC1Z;0.3332
212.6BZ;0.3342
177.71;0.6268
133.2C22;0.2123
133.2C1;0.7435
229.3A2;0.0838
217.4A;0.5174
119.1F;0.4111
112.3B0;1.0914
073.AC5;0.0952
073.AC6;0.7470
073.AC4;0.1402
073.AC3;0.2769
113.B;0.3835
124.A1A;0.4554
089.62Z;1.2366
201.4;1.7482
001.F1C;0.4039
209.5AA;0.2537
212.JB3;0.2776
050.D6;0.4004
174.4FAB;0.2536
129.1Z;0.2990
174.32BB;0.2533
103.51Z;0.2533
098.7D;0.5959
159.34;0.5523
012.CK13;1.3377
212.D;1.6928
128.3A1Z;0.4682
247.61;1.5758
036.CF5;0.0982
036.CF6;0.1541
244.62;0.3781
022.1B5AA0;0.2522
080.22E;0.2521
072.2B5Z;0.4210
024.B1D;0.2844
109.GZ;0.8975
064.BBB;0.4093
002.Q1A;0.8474
082.120;0.3897
109.H0;0.2512
016.BF112;0.0948
016.BF212;0.1968
179.24;0.5053
001.K1Z;0.4678
246.7;0.5232
200.1A;0.7276
109.BABA;0.3463
035.7BB;0.2504
002.ABE;1.1558
123.B1Z;0.7272
012.EF4Z;0.6844
031.AD;1.4553
144.D5B1;0.3498
119.32;0.3100
208.B7Z;0.6369
049.2B;0.2495
134.56;0.3874
212.FAC;1.3544
178.44D;0.4355
027.6AC;0.5569
185.5Z;0.4378
077.1C;0.3568
002.DJAAZ;0.5305
064.ACA;0.4904
143.62Z;0.2489
080.1AB2;0.1280
080.1AB11;0.0959
080.1AB12;0.0245
083.42B;0.2485
002.K2AZ;0.8752
174.41Z;1.2573
186.320;0.2953
060.6B0;0.3098
012.CDCA2B;0.3477
196.AAZ;0.6128
123.ECB;0.2735
199.2Z;1.4412
023.A121Z;0.6070
025.F12;0.1166
143.2Z;0.5435
191.C;0.7507
089.42B;0.2473
002.KCZ;0.2687
042.D1B;0.8215
016.G5A2Z;0.7928
137.4Z;0.5989
234.GC4Z;0.4752
024.51C;0.6315
130.1AB;0.4918
025.2Z;0.4752
162.6A;0.2770
164.B2D;0.2462
128.C43B;0.2460
240.B0;1.6654
111.6;0.2457
186.1Z;0.5436
123.CAB;0.2881
064.CB0;0.3551
164.B4D20;0.1507
164.B4D1;0.0606
164.B4D2A;0.0223
030.4C2Z;0.8797
012.BB4B1F;0.2862
012.BB4B1G;0.4723
234.210;0.6639
142.1;0.6118
002.JEA0;0.5372
015.B30;0.3376
209.B0;1.4935
061.1B;0.5338
122.E4B4B;0.3368
024.E3;0.1486
024.E4;0.2864
111.711Z;0.4993
025.4;0.5165
219.0;2.3202
181.5;0.4785
090.1;0.8615
237.5;0.8036
022.4B;0.4789
211.11;0.4361
021.B6A;0.2767
178.32;0.5173
079.BE;0.2927
047.3D3;0.1460
047.3D4;0.1304
083.EB;0.8444
193.7;0.3670
133.114;0.3188
050.4D4;0.3613
133.3C;1.2016
223.21;0.3922
144.A22;0.2420
066.5B;0.2418
026.4AD;0.5098
111.BD;0.2417
099.H;0.3723
031.AB2B;0.2417
196.AC7B4;0.4510
229.A20;0.4585
176.12B;0.2416
311.LZ;1.0375
023.ACBZ;0.5752
050.AC22;0.2657
021.AZ;1.3104
086.1B2C;0.4220
035.4AC;0.2409
225.AA0;1.1246
050.422;0.2407
039.71Z;1.0152
212.ECA0;0.2638
111.3A;0.2403
218.AC;0.4596
160.1;0.4802
220.12;0.9098
019.11;0.3548
020.A4Z;0.2984
173.ABB;0.2661
005.40;0.2396
138.6B0;0.5396
119.81;0.8969
109.G4Z;0.3214
208.EAZ;0.6658
104.C5B;0.6791
132.BZ;0.5420
002.DE3BB;0.2388
070.1Z;0.8425
002.NAA0;0.3960
185.91Z;0.4139
002.CDA;0.2561
157.1B5A;0.2846
015.FAC;0.3938
230.9;0.5741
212.EB8;0.6165
205.A4;0.3164
244.A0;2.3808
094.A;0.3952
089.C2D;0.2787
009.2Z;0.2374
116.5;0.2939
002.CAA0;0.4681
024.B1C0;0.2362
024.B1B3;0.0004
024.B1B4;0.0811
124.AC2Z;0.2373
105.6Z;0.7697
103.4B;0.7521
054.4;0.9002
079.AF6;0.1365
079.AF5;0.1521
144.7B;1.0601
196.ABAZ;0.3896
085.5A42;0.0564
085.5A41;0.1648
085.5A4A;0.3958
085.5A3;0.0135
085.5A1;0.0003
085.5A2;0.0000
128.3CZ;0.6134
021.G11;0.3939
018.3210;0.2355
074.52Z;0.6953
048.DC;1.3037
220.61;1.8861
111.1;0.2350
198.B;0.2349
236.E;0.2348
036.3Z;0.5516
161.1A30;0.1214
161.1A3Z;0.1232
229.A4;0.7027
310.A;0.6556
067.2EC;1.1913
174.31AB;0.2342
174.31AA;0.0001
026.BC0;0.4622
204.AZ;0.6606
221.3;1.9760
153.61Z;0.2340
247.31;0.6771
174.31C;0.2338
174.31B;0.0208
247.71;0.3586
002.EB3AZ;0.4952
002.L2Z;0.5367
242.42;1.1320
077.1D;0.2336
095.BA;0.5412
156.CABC5Z;0.2635
020.21;0.2333
208.B50;0.3564
055.7E;0.6340
075.CD1B;0.9746
234.B5;0.4133
104.C715C;0.3689
129.23;0.2325
053.1A;0.5829
101.52;0.2868
164.C2;0.3590
033.ABA0;0.5117
015.FAA;0.2322
002.DF3AZ;0.2774
024.2D;0.4448
035.42Z;0.7528
224.H4Z;0.7123
073.CD21C;0.2315
228.BE;1.1608
002.DDF0;0.3296
144.61AC;0.2311
211.41;0.4905
213.BB;0.3349
084.A1C;0.2515
136.2B;0.3027
084.120;0.2887
311.E72;0.3433
143.74Z;0.4399
160.2Z;0.2303
112.1;0.2659
022.32A;0.2299
002.H3AZ;0.2786
084.E4B;0.2228
084.E4C;0.0028
084.E4A5;0.0019
084.E4A6;0.0023
028.CB;1.1571
022.1B2;0.2957
098.3A1Z;0.4815
060.5A4;0.0729
060.5A3;0.1565
052.1D;0.2293
144.9Z;0.2891
002.ND2;0.1321
096.2C;0.2289
096.2D;0.0000
096.2B;0.0000
139.EBA;0.6675
063.A5Z;0.3025
171.12;0.2903
085.C11;0.1310
026.LC;0.8488
017.FAC;0.2413
017.G3;0.4407
002.A20;0.2513
070.5AAB;0.2627
075.F0;0.2277
024.14A;0.2583
012.JCBA0;0.3423
080.22C;0.2273
022.4A;0.4530
180.52Z;0.2526
084.92;0.4040
001.C3C2;0.1225
001.C3C1;0.2217
220.82;0.6576
016.BC1C2;0.1025
016.BC1C11;0.0794
016.BC1C12;0.0440
016.BC1B;0.1761
016.H1C;0.3114
016.H315;0.0150
080.11B;0.2258
080.11A5;0.0000
002.MEZ;0.7977
161.F21Z;0.4571
050.H;0.6119
109.5A4;0.3152
002.DHB2AA;0.3252
123.F1B;0.2253
024.B2B0;0.4719
311.E2Z;0.2251
214.3;0.7974
184.4;0.5427
197.4Z;0.3802
002.JDA2Z;0.2248
303.82;0.3793
152.2A0;0.2519
047.31;0.2246
231.81;2.9975
186.61Z;0.4912
081.93;0.4401
212.AABZ;0.6311
002.JAAC;0.2243
038.52;0.7053
022.1C1Z;0.4831
093.1E;0.3407
102.41Z;0.4271
191.10;0.2509
021.F2AB;0.2614
042.C1B2;0.1526
042.C1B1;0.0711
220.11;2.0360
023.A2C;0.3285
002.JBA4;0.2232
103.1AZ;0.4745
169.6;0.3090
002.JF0;0.1664
063.C2A;0.2225
311.B32;0.3403
071.AD;0.2224
042.D11;0.0775
042.D22;0.1448
025.32D;0.2219
025.32C;0.1512
012.H31;0.2221
107.2Z;0.5408
117.22;1.6885
060.6BB;0.2216
121.C6AZ;0.3296
207.1;1.1921
012.CDD22;0.1255
171.820;0.3176
314.4B;0.5198
185.111Z;0.4485
231.1;1.0129
039.710;0.7444
097.1Z;0.9091
005.31Z;0.2787
076.1Z;0.2204
197.5330;0.2204
016.BC1AA0;0.7308
153.2D;0.5496
194.1;0.5771
121.ABC;0.4086
086.2C1A;0.2200
012.CEAZ;0.9354
159.811Z;0.2199
025.L2C;0.4788
117.123;0.4961
068.7Z;0.6317
002.DKB0;0.3515
022.F83B;0.3921
002.N3Z;0.7901
143.55Z;0.2630
123.E1AZ;0.2705
075.2Z;0.2684
141.210;0.2997
139.H3C;0.8606
205.A22;0.2190
024.AE;0.9112
012.CF2;0.0785
012.CF1;0.1954
016.J1AA;0.4191
012.BB4B1B;0.2184
107.21Z;0.6697
112.BD5;0.9793
218.2AZ;0.9179
016.BE2A2;0.1110
016.BE2A10;0.1345
016.BE2A1A2;0.0003
016.BE2A1A1;0.0000
025.AC3;0.3474
196.AB1C;0.3692
016.BEBA0;0.4919
094.4A1Z;0.4177
207.4Z;1.0837
311.A1A;0.2175
024.B14B;0.3103
024.B14A;0.0005
155.B20;0.2174
311.GC1Z;0.2801
185.44Z;0.3837
140.B5D;0.5785
235.12;0.6985
209.5A4;0.4624
088.D4;0.2177
088.D3;0.1634
174.21;0.3386
160.A3AB;0.2892
234.GE1Z;0.7792
307.52;0.2168
211.82;0.2166
024.52Z;0.4876
016.BDD;0.7225
021.B62;1.0480
087.B1B0;0.2369
018.3A21;0.1404
026.EB3;0.1859
024.E7B;0.0287
127.AF6;0.2483
127.AF5;0.3411
073.C41;0.2872
121.E4B;0.2152
104.2C;0.3341
203.7Z;0.2151
021.M1A;1.1435
160.61Z;0.2423
151.H10;0.4447
086.722B;0.5234
240.AA0;0.2148
151.J6Z;0.6780
002.DC5C;0.4418
311.B3A0;0.5936
311.B3B;0.0565
002.DJDA;0.5098
069.8C;0.2147
234.22;0.6043
105.4A30;0.3995
035.2A4;0.2446
035.2A3;0.2104
181.434;0.2557
171.7E;0.4336
024.F3Z;0.5254
229.A1;0.5085
007.AA;0.4749
169.21Z;0.4551
127.CZ;1.4389
002.DJ2Z;0.4303
104.B3AA1B;0.2134
196.2B;0.2919
002.LG;1.4646
311.J5Z;0.4890
015.FAB;0.2132
208.C22;0.2186
002.DFBCA;0.4044
025.DA3;0.2385
035.B11;0.2248
034.1;1.2446
048.2B;0.2546
012.J20;0.2122
037.5B;0.2810
107.42Z;0.2121
148.311Z;0.2638
123.F2;0.2746
163.A1C;0.2411
059.21;0.2597
016.G52AZ;0.9157
039.12;0.5366
123.41;0.2869
109.4AZ;0.2327
185.6110;0.7072
069.7E4;0.2116
117.310;1.0399
020.221Z;0.3040
164.B4D2B;0.2908
036.A4;0.3785
104.B3AA10;0.1131
104.B3AA2;0.0980
104.B3AA1A;0.0002
156.CCAZ;0.5596
212.GB0;0.9571
021.E11A;0.2108
313.21;0.2108
105.62;0.3761
039.42;0.5523
242.2B1;0.4275
242.2B22;0.2751
179.332Z;0.2678
204.5Z;0.5021
016.AC2D;0.2103
247.B0;0.3074
241.2Z;0.4414
234.GD31;0.4565
061.1C;0.4340
002.L1;1.2387
002.AAB;0.4610
048.D0;0.7199
234.F5B;0.8265
161.AAA;0.2088
002.DJBC;0.3953
052.7C;0.5029
209.32;0.2908
113.5Z;0.6023
070.AB6;0.0031
070.AB5;0.0387
174.3B2Z;0.2373
012.CJ1A;0.3926
140.420;0.2550
224.DCZ;2.2526
236.3Z;0.9174
237.10;0.2665
019.D1E;0.4238
174.3A0;1.0685
212.L40;0.6887
024.B120;0.8127
002.DHAC2;0.4190
016.CA3Z;0.4843
179.620;0.5815
200.11;0.5786
186.3320;0.3587
179.430;0.3368
127.D1;0.1976
020.4240;0.2640
019.DB2C;0.3664
019.DB2B;0.0002
186.23;0.2444
051.1D;0.6546
239.3B;0.5323
113.51Z;0.2364
178.42A;0.2063
159.52Z;0.5643
012.A4;0.2497
173.11;0.3560
031.BA4;0.1486
031.BA3;0.3875
208.4CZ;0.4980
156.DB0;0.3013
015.B1;0.2222
208.B8Z;0.4089
211.42Z;0.3003
181.412;0.3388
146.10;0.3833
012.CC1Z;0.9475
002.CC0;0.5944
046.3C1B;0.2053
200.62;0.9120
196.DE2Z;0.5810
161.1F2B;0.3005
168.9Z;0.3971
012.CDBAC;0.2563
012.CE5;0.1134
012.CE6;0.1626
196.DB0;0.5906
076.F11B;0.2048
143.72;0.2047
216.2;1.9511
002.R52;0.2045
225.B1;1.1293
119.3AB;0.5227
012.EC1Z;0.4187
311.K3;0.5512
061.B2;0.1029
061.B1;0.0905
061.B4;0.0020
061.B3;0.3427
011.A0;0.5890
212.ABD;0.6092
016.BC1C1C;0.2321
143.742;0.3348
193.D;0.4180
136.310;0.3941
042.91;0.2912
089.4Z;1.1255
244.22;0.2290
026.E1D;0.5555
026.E1C;0.2494
020.F1E;0.4474
074.2B2;0.2480
074.2B1;0.6082
196.DA2;0.3000
109.FB32Z;0.7632
016.F12;0.0990
016.F21;0.0000
016.F11;0.0026
118.12;0.5704
026.F11B;0.4295
027.6AB;0.3115
127.A0;0.5177
005.21;0.5834
079.BA3;0.0916
026.BA1B;0.2020
234.GBB2;0.4710
196.AC7B5;0.2204
026.E11B;0.2019
161.D0;0.2948
038.51;0.2540
212.GD4AZ;0.3228
169.1;0.5909
109.72;0.3213
049.A41;0.0464
049.A3;0.0993
049.A42;0.0556
049.A4A;0.0255
206.31;0.6284
087.B1Z;0.6810
141.120;0.3368
061.5B;0.2511
065.4;0.6338
112.3C2B;0.3275
122.EAA;0.6275
161.521;0.4458
124.DC0;0.2257
171.2B;0.4536
016.H1A;0.2276
081.8;0.5664
002.JD3D;0.5122
203.42Z;0.3984
163.C0;0.5071
012.EDAAAA2;0.4631
179.41C3;0.1883
179.41C4;0.0817
012.M2;0.1234
223.10;0.6541
122.BA0;0.2000
138.12Z;0.3668
012.CC7A0;0.9290
234.GC6;0.3818
002.LCZ;0.2377
067.3DC;0.3177
016.G5B2A22;0.0624
096.34Z;0.1992
121.EE;0.5199
002.DC4B0;0.6851
012.AA4;0.1991
072.2B1Z;0.2308
160.31;0.1991
208.B21Z;0.8668
039.72;1.0173
194.610;0.2614
232.1;1.0258
193.3Z;0.6615
222.72;0.6179
047.2BD2;0.1072
047.2BD1;0.0907
047.2BC4;0.0000
131.3E;0.8307
302.1;0.4580
168.7A;0.1981
203.2A;0.4339
074.B1B2B;0.1980
230.32;1.0435
036.B1D5;0.1187
036.B1D6;0.1647
244.2B;0.1622
070.7;0.3117
087.B1BF;0.1974
002.K6B;0.3808
152.BB;1.1839
027.6AD;0.5434
115.22;0.5954
119.42D;0.2748
022.B2C;0.1970
048.3Z;0.2371
025.3E0;0.2715
067.3BA3;0.0949
067.3BA4;0.1018
024.D40;0.2875
159.31;0.1964
068.2;0.3260
074.E1A;0.2563
025.3B2Z;0.1959
204.H;0.2774
313.22A;0.1957
002.NAAZ;0.2692
020.423Z;0.4888
079.5Z;0.3055
179.41B4B;0.1955
038.A0;0.4731
212.A0;0.8793
164.3B;1.2820
