regine;c_wood_mg/l_tot-p;c_upland_mg/l_tot-p;c_lake_kg/km2_tot-p;c_urban_kg/km2_tot-p;c_city_kg/km2_tot-p;c_wood_mg/l_tot-n;c_upland_mg/l_tot-n;c_lake_kg/km2_tot-n;c_urban_kg/km2_tot-n;c_city_kg/km2_tot-n
161.DBZ;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.DC0;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.DCA;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.DCB;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.DD;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.DE;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.E0;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.EZ;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F11;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F12;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F210;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F21Z;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F22;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F2A0;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F2AZ;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F2B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F31;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F32;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F330;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F33A;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F33B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F3A;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F3B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F41;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F42;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F43;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F4A;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F4B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F51;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F52;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F53;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F5A;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F5B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F61;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F62;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F630;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F63A;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F63B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F6A0;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F6AA;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F6AB;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F6B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F6C;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F71;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F72;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F73;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F7A;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F7B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F81;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F82;0.004;0.004;10;50;100;0.25;0.15;200;350;700
161.F83;0.004;0.004;10;50;100;0.25;0.15;200;350;700
162.11;0.004;0.004;10;50;100;0.2;0.15;200;350;700
162.120;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.12Z;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.1A;0.004;0.004;10;50;100;0.2;0.15;200;350;700
162.1B;0.004;0.004;10;50;100;0.2;0.15;200;350;700
162.1C;0.004;0.004;10;50;100;0.2;0.15;200;350;700
162.21;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.22;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.2A;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.2B;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.2C;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.3;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.4;0.003;0.003;10;50;100;0.25;0.15;200;350;700
162.5;0.003;0.003;10;50;100;0.25;0.15;200;350;700
162.61;0.003;0.003;10;50;100;0.25;0.15;200;350;700
162.621;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.622;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.62A;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.62B;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.6A;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.6B11;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.6B12;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.6B1Z;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.6B2;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.6B3;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.6B4;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.6C;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.71;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.72;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A11;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A12;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A21;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A22;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A2Z;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A3;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A4;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A5;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7A6;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7AZ;0.004;0.004;10;50;100;0.2;0.15;200;350;700
162.7B;0.003;0.003;10;50;100;0.2;0.15;200;350;700
162.7C;0.004;0.004;10;50;100;0.2;0.15;200;350;700
162.8;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.11;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.12;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.1Z;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.20;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.2Z;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.31;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.32;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.3Z;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.40;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.4A;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.4B;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.4C;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.51;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.52;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.5Z;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A10;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A1A;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A1B;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A1C;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A1D;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A1E;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A2;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A3;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.A4;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.AA0;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.AAA;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.AAB;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.AB;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.AC;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.B0;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.BA;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.BB;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.C0;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CA1;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CA20;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CA2A;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CA2B;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.CA3;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CA4;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CAZ;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.CB0;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CBZ;0.003;0.003;10;50;100;0.2;0.15;200;350;700
163.CC0;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CCZ;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.CD;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.D11;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.D12;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.D1A;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.D1B;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.D1C;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.D20;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.D2Z;0.003;0.003;10;50;100;0.25;0.15;200;350;700
163.D3;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.D4;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.DZ;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E10;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E1Z;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E2;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E30;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E3Z;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E4;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E50;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E5Z;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E61;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E62;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E6Z;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E7;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E81;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E82;0.004;0.004;10;50;100;0.25;0.15;200;350;700
163.E8Z;0.004;0.004;10;50;100;0.25;0.15;200;350;700
164.11;0.003;0.003;10;50;100;0.2;0.15;200;350;700
164.12;0.003;0.003;10;50;100;0.25;0.15;200;350;700
164.1Z;0.003;0.003;10;50;100;0.25;0.15;200;350;700
164.21;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.22;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.2Z;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.31;0.003;0.003;10;50;100;0.25;0.15;200;350;700
164.32;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.3A;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.3B;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.3C0;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.3CA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.3CB;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.3D;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.4;0.003;0.003;10;50;100;0.25;0.15;200;350;700
164.A;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.B1;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.B21;0.003;0.003;10;50;100;0.15;0.15;200;350;700
164.B22;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B2A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B2B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B2C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B2D;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B3;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B41;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B42;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B2;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B3;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B41;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B42;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B4A1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B4A20;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B4A2A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B4A2B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B4A3;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B4A4;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4B4B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4D1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4D20;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4D2A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4D2B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4D3;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4D4;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4D5;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4D6;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4E1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4E2;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4E3;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.B4E4;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.C10;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.C1Z;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.C2;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.C31;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.C32;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.C41;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.C42;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D10;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D1Z;0.004;0.004;10;50;100;0.15;0.15;200;350;700
164.D20;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D2A1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D2A2;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D2A3;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D2A4;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D2A5;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D2A6;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D2B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D30;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D3Z;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.D40;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D4A0;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D4AA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D4AB;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D4B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D4C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D4D;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D50;0.004;0.004;10;50;100;0.15;0.15;200;350;700
164.D5Z;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.D6;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.D9;0.004;0.004;10;50;100;0.15;0.15;200;350;700
164.DA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.DB;0.004;0.003;10;50;100;0.15;0.15;200;350;700
164.DC;0.004;0.004;10;50;100;0.15;0.15;200;350;700
164.DD;0.004;0.004;10;50;100;0.15;0.15;200;350;700
164.E11;0.004;0.004;10;50;100;0.15;0.15;200;350;700
164.E12;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E21;0.004;0.004;10;50;100;0.15;0.15;200;350;700
164.E22;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E2A0;0.004;0.004;10;50;100;0.15;0.15;200;350;700
164.E2AA;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E2AB;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E2B1;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E2B2;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E2B3;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E2B4;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E3;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.E4;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.F;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G10;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G1A;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G1B;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G21;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G22;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G2A;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G2B;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G3;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.G4;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.H;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.J1;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.J2;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.J3;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.J4;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.J5;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.J6;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.J7;0.004;0.004;10;50;100;0.2;0.15;200;350;700
164.J8;0.004;0.004;10;50;100;0.2;0.15;200;350;700
165.11;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.12;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.1A;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.1B;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.1C;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.1D;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.20;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.2A;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.2B;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.2C;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.3;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.4;0.003;0.003;10;50;100;0.25;0.15;200;350;700
165.51;0.003;0.003;10;50;100;0.15;0.15;200;350;700
165.52;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.53;0.003;0.003;10;50;100;0.15;0.15;200;350;700
165.5A;0.003;0.003;10;50;100;0.15;0.15;200;350;700
165.5B;0.003;0.003;10;50;100;0.15;0.15;200;350;700
165.610;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.61A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.61B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.62;0.003;0.003;10;50;100;0.15;0.15;200;350;700
165.71;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.72;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.73;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.7A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.7B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.7C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.7D;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.7E;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.81;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.82;0.004;0.003;10;50;100;0.15;0.15;200;350;700
165.8Z;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.11;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.12;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.1A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.1B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.21;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.22;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.2A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.2B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.2C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.310;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.31Z;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.32;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.3Z;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.41;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.42;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.4A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.4B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.4C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.4D;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.4E;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.51;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.52;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5A0;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5AA0;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5AAA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5AAB;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5AAC;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5AAD;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5AB0;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5ABA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5ABB;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5AC;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5AD;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5B0;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5BA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5BB;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5D;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.5E;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.61;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.62;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.6A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.6B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.6C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.B1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.B2;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.B9;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB20;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB2A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB2B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB31;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB32;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB3Z;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB411;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB4120;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB412A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB412B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB41A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB41B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB42;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB4A0;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB4AA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB4AB;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB4B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB4C;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB51;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB52;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB5A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB5B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB61;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BB62;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BC;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.BD;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C10;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C1A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C1B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C2;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C31;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C32;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C3A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C3B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C41;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C42;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C4A;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.C4B;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.D1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.D2;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.D9;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.DA;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.E;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.F;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.G1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.G2;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.G3;0.004;0.003;10;50;100;0.15;0.15;200;350;700
166.G4;0.004;0.003;10;50;100;0.15;0.15;200;350;700
167.1;0.004;0.003;10;50;100;0.15;0.15;200;350;700
